"Date","MABMBM01USM657S"
1978-02-01,0.453231226068612
1978-03-01,0.521197977440688
1978-04-01,0.634576690914718
1978-05-01,0.776684097200853
1978-06-01,0.610454025181211
1978-07-01,0.424725066363314
1978-08-01,0.709916169473611
1978-09-01,0.862392200974875
1978-10-01,0.542750929368028
1978-11-01,0.502847001405007
1978-12-01,0.507688911779856
1979-01-01,0.409956076134704
1979-02-01,0.452026829979585
1979-03-01,0.725794745246046
1979-04-01,1.03040783974635
1979-05-01,0.577704871264541
1979-06-01,0.90767267054318
1979-07-01,0.829234012649335
1979-08-01,0.822414273766382
1979-09-01,0.518457071754455
1979-10-01,0.433257685166089
1979-11-01,0.376609148178578
1979-12-01,0.532096323077975
1980-01-01,0.610707742417039
1980-02-01,0.802589869832057
1980-03-01,0.347919175699191
1980-04-01,0.160021336178154
1980-05-01,0.67234722407137
1980-06-01,1.1175031409112
1980-07-01,1.06591681925189
1980-08-01,1.03526366871563
1980-09-01,0.800512327889855
1980-10-01,0.686149936467594
1980-11-01,0.694093891973744
1980-12-01,0.250657977190125
1981-01-01,0.443805475684461
1981-02-01,0.734333188126209
1981-03-01,1.10582566256872
1981-04-01,1.38091164609558
1981-05-01,0.301350048216001
1981-06-01,0.366542482874662
1981-07-01,0.694486020475353
1981-08-01,0.737261430525
1981-09-01,0.690550669893182
1981-10-01,0.926143024618967
1981-11-01,0.830526193518431
1981-12-01,1.11744715166178
1982-01-01,0.848761036741658
1982-02-01,0.231586082241308
1982-03-01,0.676246830092985
1982-04-01,0.973971452560865
1982-05-01,0.637507622373757
1982-06-01,0.583893356835943
1982-07-01,0.317634173055862
1982-08-01,0.753357353422852
1982-09-01,0.715214564369343
1982-10-01,0.607919087583373
1982-11-01,0.748623068285107
1982-12-01,1.18358898147657
1983-01-01,2.80109106168695
1983-02-01,1.90835799571386
1983-03-01,0.916282795914286
1983-04-01,0.664847432398901
1983-05-01,0.714672975503972
1983-06-01,0.508955662131751
1983-07-01,0.550199629954219
1983-08-01,0.445499007312012
1983-09-01,0.443523116231964
1983-10-01,0.767938564914808
1983-11-01,0.623958085258395
1983-12-01,0.530152418820428
1984-01-01,0.69215557020432
1984-02-01,0.939911152677117
1984-03-01,0.782914852219044
1984-04-01,0.76304297862559
1984-05-01,0.565667624652159
1984-06-01,0.494443184395556
1984-07-01,0.38367789112577
1984-08-01,0.305769144296042
1984-09-01,0.632088582059449
1984-10-01,0.641482537419824
1984-11-01,0.995927762039643
1984-12-01,1.10005697506245
1985-01-01,1.12276747008843
1985-02-01,0.930252497106366
1985-03-01,0.518178729187914
1985-04-01,0.384517873742922
1985-05-01,0.597718567159153
1985-06-01,0.966567638813331
1985-07-01,0.70037297969332
1985-08-01,0.596732375817938
1985-09-01,0.507281950580919
1985-10-01,0.47622924128948
1985-11-01,0.392951184930126
1985-12-01,0.581066903397636
1986-01-01,0.405199390194963
1986-02-01,0.427538258680637
1986-03-01,0.807670884061435
1986-04-01,0.97485890200101
1986-05-01,1.05925578486555
1986-06-01,0.785147940437057
1986-07-01,0.832757694374078
1986-08-01,0.757373929590872
1986-09-01,0.812117549293646
1986-10-01,0.741878676608334
1986-11-01,0.513259195893928
1986-12-01,0.987974098057348
1987-01-01,0.578924226879682
1987-02-01,0.131147540983609
1987-03-01,0.229207596594625
1987-04-01,0.515445206722567
1987-05-01,0.191397927124344
1987-06-01,0.0612745098039101
1987-07-01,0.162097907135921
1987-08-01,0.330863842336182
1987-09-01,0.408631443114196
1987-10-01,0.556904183921179
1987-11-01,0.163305879011651
1987-12-01,0.262281137024167
1988-01-01,0.742364253393671
1988-02-01,0.803565162467543
1988-03-01,0.706652278344402
1988-04-01,0.694780504666433
1988-05-01,0.528646459098566
1988-06-01,0.416595526720156
1988-07-01,0.299248478253474
1988-08-01,0.169520257670796
1988-09-01,0.165848705364707
1988-10-01,0.28384131918632
1988-11-01,0.502055394568368
1988-12-01,0.264860696684201
1989-01-01,0.113689560623297
1989-02-01,0.0133600534402122
1989-03-01,0.257146673791074
1989-04-01,0.206522101195829
1989-05-01,0.186151647109657
1989-06-01,0.540827499253463
1989-07-01,0.808527489934653
1989-08-01,0.720201656463819
1989-09-01,0.588292651217218
1989-10-01,0.697944939899181
1989-11-01,0.606469002695434
1989-12-01,0.609192102829053
1990-01-01,0.44699467410603
1990-02-01,0.391352374940823
1990-03-01,0.339526549089855
1990-04-01,0.360309552902863
1990-05-01,-0.0343406593406739
1990-06-01,0.402860622716351
1990-07-01,0.329704510108863
1990-08-01,0.545634920634916
1990-09-01,0.388505180069088
1990-10-01,0.141286319798475
1990-11-01,0.0981474665685369
1990-12-01,0.278833190341954
1991-01-01,0.479726219940735
1991-02-01,0.498722783116394
1991-03-01,0.526506899055922
1991-04-01,0.310035518632242
1991-05-01,0.318079519879954
1991-06-01,0.266219975471875
1991-07-01,0.116348448687355
1991-08-01,-0.0357579188891307
1991-09-01,-0.00298089247920437
1991-10-01,0.149049066952845
1991-11-01,0.160733420645317
1991-12-01,0.196136701337294
1992-01-01,0.258037726895244
1992-02-01,0.553205336804421
1992-03-01,0.11473962930274
1992-04-01,-0.123424138235041
1992-05-01,-0.035307617618497
1992-06-01,-0.153053715967633
1992-07-01,0.00884355746838676
1992-08-01,0.144431999056778
1992-09-01,0.338484179543774
1992-10-01,0.393077148723969
1992-11-01,0.0730481533426854
1992-12-01,-0.0525562790154465
1993-01-01,-0.169437059974878
1993-02-01,-0.140461768062503
1993-03-01,-0.0791208791208733
1993-04-01,-0.01173089330751
1993-05-01,0.750865254883539
1993-06-01,0.160116448326054
1993-07-01,-0.0145327713995007
1993-08-01,0.104651162790672
1993-09-01,0.188755953072382
1993-10-01,0.127532535288817
1993-11-01,0.390794615718641
1993-12-01,0.126874279123427
1994-01-01,0
1994-02-01,0.0230388204123922
1994-03-01,0.146838650236093
1994-04-01,0.0833740620418025
1994-05-01,0.272894404228426
1994-06-01,-0.329446815824912
1994-07-01,0.241434812600583
1994-08-01,-0.0802844362885421
1994-09-01,0.00573921028465731
1994-10-01,-0.0516499282639756
1994-11-01,0.083256775378935
1994-12-01,-0.0315538854306966
1995-01-01,0.154949784791954
1995-02-01,-0.0802200320880171
1995-03-01,0.0344076155522792
1995-04-01,0.229305205228159
1995-05-01,0.709219858156013
1995-06-01,0.704225352112675
1995-07-01,0.51319648093843
1995-08-01,0.605958592829472
1995-09-01,0.365289164017637
1995-10-01,0.308393298696962
1995-11-01,0.182805229337468
1995-12-01,0.268178048106157
1996-01-01,0.49907629525463
1996-02-01,0.384108867427575
1996-03-01,0.686017273422981
1996-04-01,0.285024023453407
1996-05-01,0.300454742312696
1996-06-01,0.358925920928343
1996-07-01,0.403355921264922
1996-08-01,0.184798328780332
1996-09-01,0.221883604672925
1996-10-01,0.397439317151229
1996-11-01,0.526050107601166
1996-12-01,0.560298120886985
1997-01-01,0.383715734973298
1997-02-01,0.308940960858759
1997-03-01,0.399342259807376
1997-04-01,0.413352051162069
1997-05-01,0.284789644012955
1997-06-01,0.433716277268594
1997-07-01,0.457548261059572
1997-08-01,0.864870397379803
1997-09-01,0.393211395519932
1997-10-01,0.480113205640064
1997-11-01,0.580927472085298
1997-12-01,0.445055631953996
1998-01-01,0.575013068478812
1998-02-01,0.804375804375825
1998-03-01,0.631000024552523
1998-04-01,0.639242668228164
1998-05-01,0.560027152831647
1998-06-01,0.47976084283615
1998-07-01,0.46067469648256
1998-08-01,0.592309529496058
1998-09-01,0.911724203428458
1998-10-01,0.919956707919634
1998-11-01,0.895250973352301
1998-12-01,0.663169813064667
1999-01-01,0.619777798181984
1999-02-01,0.526988182689243
1999-03-01,0.163394984681723
1999-04-01,0.659310782336816
1999-05-01,0.49968488340685
1999-06-01,0.492721164613679
1999-07-01,0.599509694673481
1999-08-01,0.385475974212989
1999-09-01,0.344272063204832
1999-10-01,0.514636345642083
1999-11-01,0.409163512242091
1999-12-01,0.605796469819129
2000-01-01,0.621642696239811
2000-02-01,0.284145947691312
2000-03-01,0.665421684160826
2000-04-01,1.19623856536665
2000-05-01,-0.269712166547271
2000-06-01,0.367631523346717
2000-07-01,0.378915459750764
2000-08-01,0.589296199983231
2000-09-01,0.742207859897824
2000-10-01,0.337327455971536
2000-11-01,0.222753898193222
2000-12-01,0.911672703325634
2001-01-01,1.02171918017743
2001-02-01,0.761062661498712
2001-03-01,1.14799751567728
2001-04-01,1.25975517965376
2001-05-01,-0.0645514651226379
2001-06-01,0.788819511049339
2001-07-01,0.58455682436106
2001-08-01,0.648736315718338
2001-09-01,2.12357804676859
2001-10-01,-0.262979938387553
2001-11-01,0.809853849630856
2001-12-01,0.990173000037369
2002-01-01,0.382936214296278
2002-02-01,0.54549140298178
2002-03-01,0.212613867556225
2002-04-01,0.00182898948330808
2002-05-01,0.459067964006155
2002-06-01,0.444225972654606
2002-07-01,0.764894600424137
2002-08-01,0.751893223967039
2002-09-01,0.437414079377271
2002-10-01,0.785693970420938
2002-11-01,0.878337860241977
2002-12-01,0.370655290579759
2003-01-01,0.569607023411373
2003-02-01,0.621806529834584
2003-03-01,0.359761765414678
2003-04-01,0.636330892063874
2003-05-01,1.02771244503528
2003-06-01,0.620814143765702
2003-07-01,0.784642467935296
2003-08-01,0.968176600735283
2003-09-01,-0.461323008485057
2003-10-01,-0.152280062898277
2003-11-01,0.0895180942592312
2003-12-01,-0.0281564171787217
2004-01-01,0.1441351888668
2004-02-01,0.65346501894221
2004-03-01,0.59498372834554
2004-04-01,0.660087575975435
2004-05-01,1.24983768341774
2004-06-01,0.0384751034018359
2004-07-01,0.214736707156831
2004-08-01,0.423755916592037
2004-09-01,0.554131303641665
2004-10-01,0.443395778238777
2004-11-01,0.425672799508095
2004-12-01,0.293568187883645
2005-01-01,0.104874307359982
2005-02-01,0.128219160946316
2005-03-01,0.151479659561188
2005-04-01,0.202706916983708
2005-05-01,0.270766549438239
2005-06-01,0.509032218014774
2005-07-01,0.491013526032986
2005-08-01,0.502443071817094
2005-09-01,0.51980614288554
2005-10-01,0.514076259714971
2005-11-01,0.24967088837442
2005-12-01,0.396969148101188
2006-01-01,0.637450199203184
2006-02-01,0.367498767534624
2006-03-01,0.224752548932057
2006-04-01,0.540572650588082
2006-05-01,0.104874446085676
2006-06-01,0.553334021926804
2006-07-01,0.606051712499609
2006-08-01,0.443413702066837
2006-09-01,0.386274196593229
2006-10-01,0.70448003008869
2006-11-01,0.509940243622146
2006-12-01,0.621686127109806
2007-01-01,0.541147061329996
2007-02-01,0.230268269597533
2007-03-01,0.490486257928121
2007-04-01,1.00844343459845
2007-05-01,0.208284155130031
2007-06-01,0.451730015103846
2007-07-01,0.413833059743723
2007-08-01,1.05092522632671
2007-09-01,0.246064330188412
2007-10-01,0.169516809286794
2007-11-01,0.35335210657426
2007-12-01,0.424957841483989
2008-01-01,0.463460505104765
2008-02-01,1.14595172828776
2008-03-01,0.895005420269163
2008-04-01,0.566045152583232
2008-05-01,0.157652669020604
2008-06-01,0.214642522635022
2008-07-01,0.575048353388634
2008-08-01,0.176819824470846
2008-09-01,0.881250241570778
2008-10-01,1.35758164008121
2008-11-01,0.650168842296281
2008-12-01,2.2308462694041
2009-01-01,1.0065881315667
2009-02-01,0.366131613403806
2009-03-01,0.810523518469328
2009-04-01,0.0383430988412921
2009-05-01,0.630023116817793
2009-06-01,0.0880795096113771
2009-07-01,0.0321088370654935
2009-08-01,-0.0178325170003322
2009-09-01,-0.0558851856696291
2009-10-01,0.314083803269313
2009-11-01,0.400863398088231
2009-12-01,-0.0212625212625498
2010-01-01,-0.419433351449695
2010-02-01,0.60866366883002
2010-03-01,-0.0106137081937688
2010-04-01,0.378595775295729
2010-05-01,0.618038257273109
2010-06-01,0.171660788938971
2010-07-01,0.0757743556265382
2010-08-01,0.555646157071961
2010-09-01,0.274550235742507
2010-10-01,0.56030499075786
2010-11-01,0.300993738870699
2010-12-01,0.404320386681464
2011-01-01,0.475701574264222
2011-02-01,0.581309535974201
2011-03-01,0.506834934359789
2011-04-01,0.718794222691415
2011-05-01,0.554205044715589
2011-06-01,0.868311616301609
2011-07-01,2.03500516722004
2011-08-01,2.2346970660173
2011-09-01,0.154927647734587
2011-10-01,0.315689782174058
2011-11-01,0.479387391167506
2011-12-01,0.433252946642029
2012-01-01,0.90746554125695
2012-02-01,0.540818954416677
2012-03-01,0.431352459016405
2012-04-01,0.557023494965355
2012-05-01,0.297259731958979
2012-06-01,0.634230224559973
2012-07-01,0.737784836209768
2012-08-01,0.637590924057806
2012-09-01,0.710886377156479
2012-10-01,0.555243805192125
2012-11-01,0.644207517059747
2012-12-01,1.2344478059125
2013-01-01,0.344005842333866
2013-02-01,0.115871526248256
2013-03-01,0.62268644724382
2013-04-01,0.322249472423416
2013-05-01,0.351535480447634
2013-06-01,0.455111983986099
2013-07-01,0.594980731271737
2013-08-01,0.504564439419563
2013-09-01,0.427656350231947
2013-10-01,0.906288475602423
2013-11-01,0.0807324636245199
2013-12-01,0.457420478503992
