"Date","M10046USM144NNBR"
1939-04-01,1190
1939-05-01,1272
1939-06-01,1345
1939-07-01,1390
1939-08-01,1426
1939-09-01,1425
1939-10-01,1446
1939-11-01,1469
1939-12-01,1497
1940-01-01,1516
1940-02-01,1546
1940-03-01,1598
1940-04-01,1685
1940-05-01,1785
1940-06-01,1878
1940-07-01,1933
1940-08-01,1960
1940-09-01,1953
1940-10-01,1986
1940-11-01,2026
1940-12-01,2071
1941-01-01,2112
1941-02-01,2159
1941-03-01,2235
1941-04-01,2394
1941-05-01,2561
1941-06-01,2693
1941-07-01,2775
1941-08-01,2813
1941-09-01,2741
1941-10-01,2653
1941-11-01,2560
1941-12-01,2458
1942-01-01,2296
1942-02-01,2128
1942-03-01,1981
1942-04-01,1824
1942-05-01,1675
1942-06-01,1529
1942-07-01,1391
1942-08-01,1254
1942-09-01,1119
1942-10-01,983
1942-11-01,865
1942-12-01,742
1943-01-01,646
1943-02-01,568
1943-03-01,499
1943-04-01,455
1943-05-01,423
1943-06-01,396
1943-07-01,376
1943-08-01,369
1943-09-01,368
1943-10-01,363
1943-11-01,359
1943-12-01,355
1944-01-01,346
1944-02-01,343
1944-03-01,345
1944-04-01,352
1944-05-01,366
1944-06-01,385
1944-07-01,403
1944-08-01,411
1944-09-01,409
1944-10-01,407
1944-11-01,402
1944-12-01,397
1945-01-01,385
1945-02-01,375
1945-03-01,380
1945-04-01,379
1945-05-01,378
1945-06-01,385
1945-07-01,392
1945-08-01,394
1945-09-01,403
1945-10-01,414
1945-11-01,432
1945-12-01,455
1946-01-01,475
1946-02-01,495
1946-03-01,525
1946-04-01,578
1946-05-01,627
1946-06-01,665
1946-07-01,708
1946-08-01,759
1946-09-01,806
1946-10-01,859
1946-11-01,914
1946-12-01,981
1947-01-01,1049
1947-02-01,1126
1947-03-01,1225
1947-04-01,1322
1947-05-01,1418
1947-06-01,1504
1947-07-01,1572
1947-08-01,1636
1947-09-01,1690
1947-10-01,1751
1947-11-01,1834
1947-12-01,1924
1948-01-01,2007
1948-02-01,2082
1948-03-01,2246
1948-04-01,2396
1948-05-01,2489
1948-06-01,2577
1948-07-01,2701
1948-08-01,2820
1948-09-01,2911
1948-10-01,2934
1948-11-01,2974
1948-12-01,3018
1949-01-01,3010
1949-02-01,3038
1949-03-01,3179
1949-04-01,3358
1949-05-01,3560
1949-06-01,3719
1949-07-01,3881
1949-08-01,4077
1949-09-01,4223
1949-10-01,4365
1949-11-01,4488
1949-12-01,4555
1950-01-01,4613
1950-02-01,4717
1950-03-01,4868
1950-04-01,5024
1950-05-01,5220
1950-06-01,5504
1950-07-01,5825
1950-08-01,6032
1950-09-01,6191
1950-10-01,6212
1950-11-01,6133
1950-12-01,6074
1951-01-01,5984
1951-02-01,5910
1951-03-01,5875
1951-04-01,5873
1951-05-01,5932
1951-06-01,5996
1951-07-01,5992
1951-08-01,6108
1951-09-01,6157
1951-10-01,6095
1951-11-01,6048
1951-12-01,5972
1952-01-01,5881
1952-02-01,5848
1952-03-01,5824
1952-04-01,5916
1952-05-01,6249
1952-06-01,6662
1952-07-01,6878
1952-08-01,6946
1952-09-01,7055
1952-10-01,7293
1952-11-01,7504
1952-12-01,7733
1953-01-01,7899
1953-02-01,8093
1953-03-01,8397
1953-04-01,8693
1953-05-01,8996
1953-06-01,9241
1953-07-01,9514
1953-08-01,9677
1953-09-01,9772
1953-10-01,9875
1953-11-01,9898
1953-12-01,9835
1954-01-01,9650
1954-02-01,9497
1954-03-01,9403
1954-04-01,9416
1954-05-01,9459
1954-06-01,9604
1954-07-01,9722
1954-08-01,9769
1954-09-01,9781
1954-10-01,9768
1954-11-01,9720
1954-12-01,9809
1955-01-01,9861
1955-02-01,10028
1955-03-01,10410
1955-04-01,10796
1955-05-01,11254
1955-06-01,11794
1955-07-01,12234
1955-08-01,12714
1955-09-01,13069
1955-10-01,13239
1955-11-01,13318
1955-12-01,13460
1956-01-01,13475
1956-02-01,13566
1956-03-01,13732
1956-04-01,13878
1956-05-01,14043
1956-06-01,14237
1956-07-01,14361
1956-08-01,14509
1956-09-01,14515
1956-10-01,14465
1956-11-01,14433
1956-12-01,14420
1957-01-01,14364
1957-02-01,14377
1957-03-01,14464
1957-04-01,14618
1957-05-01,14800
1957-06-01,15034
1957-07-01,15220
1957-08-01,15373
1957-09-01,15426
1957-10-01,15440
1957-11-01,15393
1957-12-01,15340
1958-01-01,15176
1958-02-01,14981
1958-03-01,14753
1958-04-01,14659
1958-05-01,14589
1958-06-01,14573
1958-07-01,14557
1958-08-01,14513
1958-09-01,14334
1958-10-01,14171
1958-11-01,14081
1958-12-01,14152
1959-01-01,14181
1959-02-01,14242
1959-03-01,14392
1959-04-01,14699
1959-05-01,15010
1959-06-01,15437
1959-07-01,15785
1959-08-01,16138
1959-09-01,16321
1959-10-01,16500
1959-11-01,16506
1959-12-01,16420
1960-01-01,16390
1960-02-01,16491
1960-03-01,16685
1960-04-01,17025
1960-05-01,17277
1960-06-01,17594
1960-07-01,17719
1960-08-01,17836
1960-09-01,17828
1960-10-01,17780
1960-11-01,17763
1960-12-01,17658
1961-01-01,17420
1961-02-01,17203
1961-03-01,17095
1961-04-01,17039
1961-05-01,17087
1961-06-01,17213
1961-07-01,17220
1961-08-01,17223
1961-09-01,17060
1961-10-01,17074
1961-11-01,17129
1961-12-01,17135
1962-01-01,17037
1962-02-01,17063
1962-03-01,17238
1962-04-01,17594
1962-05-01,17956
1962-06-01,18360
1962-07-01,18644
1962-08-01,18883
1962-09-01,18833
1962-10-01,19047
1962-11-01,19263
1962-12-01,19381
1963-01-01,19422
1963-02-01,19518
1963-03-01,19769
1963-04-01,20211
1963-05-01,20623
1963-06-01,21061
1963-07-01,21456
1963-08-01,21718
1963-09-01,21672
1963-10-01,21947
1963-11-01,22121
1963-12-01,22254
1964-01-01,22280
1964-02-01,22396
1964-03-01,22629
1964-04-01,23008
1964-05-01,23492
1964-06-01,23978
1964-07-01,24321
1964-08-01,24571
1964-09-01,24634
1964-10-01,24784
1964-11-01,24749
1964-12-01,24934
1965-01-01,24957
1965-02-01,25102
1965-03-01,25407
1965-04-01,25934
1965-05-01,26405
1965-06-01,26952
1965-07-01,27487
1965-08-01,27912
1965-09-01,27975
1965-10-01,28207
1965-11-01,28405
1965-12-01,28619
1966-01-01,28556
1966-02-01,28604
1966-03-01,28913
1966-04-01,29218
1966-05-01,29529
1966-06-01,29994
1966-07-01,30240
1966-08-01,30450
1966-09-01,30289
1966-10-01,30371
1966-11-01,30499
1966-12-01,30556
1967-01-01,30304
1967-02-01,30062
1967-03-01,30056
1967-04-01,30138
1967-05-01,30321
1967-06-01,30626
1967-07-01,30792
1967-08-01,30932
1967-09-01,30741
1967-10-01,30711
1967-11-01,30718
1967-12-01,30724
1968-01-01,30579
1968-02-01,30682
1968-03-01,30942
1968-04-01,31331
1968-05-01,31818
1968-06-01,32364
1968-07-01,32874
1968-08-01,33325
1968-09-01,33336
1968-10-01,33698
1968-11-01,33925
1968-12-01,34130
