"Date","MABMBM01USM661S"
1968-03-01,0.0620523115417067
1968-04-01,0.062343254487795
1968-05-01,0.0627156614587879
1968-06-01,0.0631462570189986
1968-07-01,0.0634953885543045
1968-08-01,0.0639376218323587
1968-09-01,0.064426405981787
1968-10-01,0.0648919146955282
1968-11-01,0.0654505251520177
1968-12-01,0.0659625847371331
1969-01-01,0.0662535276832213
1969-02-01,0.0665561083471531
1969-03-01,0.0668470512932414
1969-04-01,0.0669983416252073
1969-05-01,0.0670914433679555
1969-06-01,0.0673241977248262
1969-07-01,0.0674405749032615
1969-08-01,0.0675104012103227
1969-09-01,0.0677431555671933
1969-10-01,0.0678944458991592
1969-11-01,0.0681272002560298
1969-12-01,0.0684181432021181
1970-01-01,0.0686159844054581
1970-02-01,0.0682319397166216
1970-03-01,0.0683483168950569
1970-04-01,0.0684763317913357
1970-05-01,0.0688371010444852
1970-06-01,0.0692676966046958
1970-07-01,0.0697215676005935
1970-08-01,0.0703965552355183
1970-09-01,0.0711297314596608
1970-10-01,0.0717348927875244
1970-11-01,0.0722818655261703
1970-12-01,0.072910302289721
1971-01-01,0.073655116231707
1971-02-01,0.074597771377033
1971-03-01,0.0756335282651072
1971-04-01,0.0766227342818073
1971-05-01,0.0775886648628204
1971-06-01,0.0783218410869628
1971-07-01,0.0790899304646359
1971-08-01,0.0797765558174042
1971-09-01,0.0805911960664514
1971-10-01,0.0812778214192197
1971-11-01,0.0819993599255186
1971-12-01,0.0826627098425999
1972-01-01,0.0835239009630211
1972-02-01,0.0844549183905036
1972-03-01,0.085362660382299
1972-04-01,0.085932908556632
1972-05-01,0.0865031567309651
1972-06-01,0.087247970672951
1972-07-01,0.0883884670216171
1972-08-01,0.0894591370632219
1972-09-01,0.0905763579762009
1972-10-01,0.0915772017107445
1972-11-01,0.0923918419597917
1972-12-01,0.0933694102586483
1973-01-01,0.0943004276861308
1973-02-01,0.0947426609641849
1973-03-01,0.0948823135783073
1973-04-01,0.0953943731634227
1973-05-01,0.0962206511303133
1973-06-01,0.0969771027901429
1973-07-01,0.0973495097611358
1973-08-01,0.0976171772715371
1973-09-01,0.0976753658607547
1973-10-01,0.0980594105495912
1973-11-01,0.0987925867737337
1973-12-01,0.0995606761514067
1974-01-01,0.100049460300835
1974-02-01,0.100573157603794
1974-03-01,0.101259782956562
1974-04-01,0.101585639056181
1974-05-01,0.101783480259521
1974-06-01,0.102155887230514
1974-07-01,0.102574845072881
1974-08-01,0.102889063454657
1974-09-01,0.103331296732711
1974-10-01,0.103959733496261
1974-11-01,0.104576532541969
1974-12-01,0.104983852666492
1975-01-01,0.10547263681592
1975-02-01,0.106380378807716
1975-03-01,0.107648890052661
1975-04-01,0.108824299554857
1975-05-01,0.110313927438829
1975-06-01,0.112071222833202
1975-07-01,0.11347938669227
1975-08-01,0.114410404119752
1975-09-01,0.115387972418609
1975-10-01,0.116121148642751
1975-11-01,0.117180180966512
1975-12-01,0.118262488725961
1976-01-01,0.119472811381688
1976-02-01,0.121067178726252
1976-03-01,0.122196037357074
1976-04-01,0.123452910884176
1976-05-01,0.124767973000495
1976-06-01,0.125408047481889
1976-07-01,0.126420528934276
1976-08-01,0.127863605946874
1976-09-01,0.129271769805941
1976-10-01,0.130924325739722
1976-11-01,0.132460504495069
1976-12-01,0.134066509557476
1977-01-01,0.135602688312822
1977-02-01,0.13704576532542
1977-03-01,0.138314276570365
1977-04-01,0.139606063250996
1977-05-01,0.140700008728288
1977-06-01,0.141724127898519
1977-07-01,0.142759884786593
1977-08-01,0.143958569724477
1977-09-01,0.145029239766082
1977-10-01,0.145936981757877
1977-11-01,0.146914550056734
1977-12-01,0.147833929766373
1978-01-01,0.148927875243665
1978-02-01,0.14960286287859
1978-03-01,0.150382589974106
1978-04-01,0.151336882837276
1978-05-01,0.152512292339472
1978-06-01,0.153443309766955
1978-07-01,0.154095021966192
1978-08-01,0.155188967443484
1978-09-01,0.15652730499549
1978-10-01,0.157376858398068
1978-11-01,0.158168223211428
1978-12-01,0.158971225742632
1979-01-01,0.15962293794187
1979-02-01,0.160344476448169
1979-03-01,0.161508248232522
1979-04-01,0.163172441884147
1979-05-01,0.164115097029473
1979-06-01,0.165604724913444
1979-07-01,0.166977975618981
1979-08-01,0.168351226324518
1979-09-01,0.169224055162783
1979-10-01,0.169957231386925
1979-11-01,0.170597305868319
1979-12-01,0.171505047860115
1980-01-01,0.172552442466032
1980-02-01,0.173937330889413
1980-03-01,0.174542492217276
1980-04-01,0.174821797445521
1980-05-01,0.175997206947718
1980-06-01,0.177963981263274
1980-07-01,0.17986092927177
1980-08-01,0.181722964126735
1980-09-01,0.183177678857176
1980-10-01,0.184434552384277
1980-11-01,0.185714701347066
1980-12-01,0.186180210060807
1981-01-01,0.187006488027698
1981-02-01,0.188379738733234
1981-03-01,0.190462890227226
1981-04-01,0.193093014459864
1981-05-01,0.193674900352041
1981-06-01,0.194384801140496
1981-07-01,0.195734776410346
1981-08-01,0.197177853422944
1981-09-01,0.198539466410637
1981-10-01,0.200378225829915
1981-11-01,0.20204241948154
1981-12-01,0.204300136743185
1982-01-01,0.206034156701871
1982-02-01,0.206511303133456
1982-03-01,0.207907829274679
1982-04-01,0.209932792179454
1982-05-01,0.21127112973146
1982-06-01,0.212504727822874
1982-07-01,0.213179715457799
1982-08-01,0.214785720520206
1982-09-01,0.216321899275552
1982-10-01,0.217636961391871
1982-11-01,0.219266241889965
1982-12-01,0.221861452969073
1983-01-01,0.228075994297518
1983-02-01,0.232428500770999
1983-03-01,0.234558203136365
1983-04-01,0.236117657327398
1983-05-01,0.23780512641471
1983-06-01,0.239015449070437
1983-07-01,0.240330511186756
1983-08-01,0.241401181228361
1983-09-01,0.242471851269966
1983-10-01,0.244333886124931
1983-11-01,0.245858427162433
1983-12-01,0.247161851560909
1984-01-01,0.248872596083908
1984-02-01,0.251211777370458
1984-03-01,0.253178551686014
1984-04-01,0.25511041284804
1984-05-01,0.256553489860638
1984-06-01,0.257822001105583
1984-07-01,0.258811207122283
1984-08-01,0.259602571935643
1984-09-01,0.261243490151581
1984-10-01,0.26291932152105
1984-11-01,0.265537808035844
1984-12-01,0.26845887521457
1985-01-01,0.271473044136045
1985-02-01,0.273998428908091
1985-03-01,0.275418230485002
1985-04-01,0.276477262808763
1985-05-01,0.278129818742545
1985-06-01,0.2808181315644
1985-07-01,0.282784905879957
1985-08-01,0.284472374967269
1985-09-01,0.285915451979867
1985-10-01,0.28727706496756
1985-11-01,0.288405923598382
1985-12-01,0.290081754967851
1986-01-01,0.291257164470047
1986-02-01,0.292502400279305
1986-03-01,0.294864857001542
1986-04-01,0.297739373308894
1986-05-01,0.300893194844491
1986-06-01,0.303255651566728
1986-07-01,0.305781036338774
1986-08-01,0.308096942189637
1986-09-01,0.310599051525996
1986-10-01,0.312903319659015
1986-11-01,0.314509324721422
1986-12-01,0.317616595385645
1987-01-01,0.319455354804923
1987-02-01,0.31987431264729
1987-03-01,0.320607488871432
1987-04-01,0.322260044805214
1987-05-01,0.322876843850921
1987-06-01,0.323074685054261
1987-07-01,0.32359838235722
1987-08-01,0.324669052398825
1987-09-01,0.325995752232987
1987-10-01,0.327811236216578
1987-11-01,0.32834657123738
1987-12-01,0.329207762357802
1988-01-01,0.331651683104943
1988-02-01,0.334316720491112
1988-03-01,0.336679177213348
1988-04-01,0.339018358499898
1988-05-01,0.340810567047802
1988-06-01,0.342230368624713
1988-07-01,0.343254487794943
1988-08-01,0.34383637368712
1988-09-01,0.344406621861453
1988-10-01,0.34538419016031
1988-11-01,0.347118210118996
1988-12-01,0.348037589828635
1989-01-01,0.348433272235315
1989-02-01,0.348479823106689
1989-03-01,0.349375927380641
1989-04-01,0.35009746588694
1989-05-01,0.350749178086177
1989-06-01,0.352646126094673
1989-07-01,0.355497366966338
1989-08-01,0.358057664891915
1989-09-01,0.360164091821594
1989-10-01,0.362677838875796
1989-11-01,0.364877367548224
1989-12-01,0.367100171656338
1990-01-01,0.368741089872276
1990-02-01,0.370184166884874
1990-03-01,0.371441040411975
1990-04-01,0.372779377963981
1990-05-01,0.372651363067702
1990-06-01,0.374152628669518
1990-07-01,0.375386226760932
1990-08-01,0.377434465101394
1990-09-01,0.378900817549679
1990-10-01,0.379436152570481
1990-11-01,0.379808559541474
1990-12-01,0.380867591865235
1991-01-01,0.38269471356667
1991-02-01,0.384603299293009
1991-03-01,0.386628262197783
1991-04-01,0.387826947135667
1991-05-01,0.389060545227081
1991-06-01,0.390096302115155
1991-07-01,0.390550173111053
1991-08-01,0.390410520496931
1991-09-01,0.390398882779087
1991-10-01,0.390980768671264
1991-11-01,0.391609205434814
1991-12-01,0.392377294812487
1992-01-01,0.393389776264874
1992-02-01,0.395566029501615
1992-03-01,0.396019900497512
1992-04-01,0.395531116348084
1992-05-01,0.395391463733962
1992-06-01,0.394786302406098
1992-07-01,0.394821215559629
1992-08-01,0.395391463733962
1992-09-01,0.396729801285968
1992-10-01,0.398289255477001
1992-11-01,0.398580198423089
1992-12-01,0.398370719501906
1993-01-01,0.397695731866981
1993-02-01,0.397137121410491
1993-03-01,0.396822903028716
1993-04-01,0.396776352157342
1993-05-01,0.399755607925286
1993-06-01,0.40039568240668
1993-07-01,0.400337493817462
1993-08-01,0.400756451659829
1993-09-01,0.401512903319659
1993-10-01,0.402024962904774
1993-11-01,0.403596054813651
1993-12-01,0.404108114398766
1994-01-01,0.404108114398766
1994-02-01,0.404201216141515
1994-03-01,0.404794739751535
1994-04-01,0.405132233568997
1994-05-01,0.406237816764133
1994-06-01,0.404899479212126
1994-07-01,0.405877047510983
1994-08-01,0.405551191411364
1994-09-01,0.405574466847051
1994-10-01,0.405364987925868
1994-11-01,0.40570248174333
1994-12-01,0.405574466847051
1995-01-01,0.406202903610602
1995-02-01,0.405877047510983
1995-03-01,0.406016700125106
1995-04-01,0.406947717552588
1995-05-01,0.409833871577784
1995-06-01,0.412720025602979
1995-07-01,0.414838090250502
1995-08-01,0.417351837304705
1995-09-01,0.418876378342207
1995-10-01,0.420168165022839
1995-11-01,0.420936254400512
1995-12-01,0.422065113031335
1996-01-01,0.424171539961014
1996-02-01,0.425800820459108
1996-03-01,0.428721887637834
1996-04-01,0.429943848011405
1996-05-01,0.431235634692037
1996-06-01,0.432783451165226
1996-07-01,0.434529108841756
1996-08-01,0.43533211137296
1996-09-01,0.436298041953973
1996-10-01,0.438032061912659
1996-11-01,0.440336330045678
1996-12-01,0.442803526228507
1997-01-01,0.444502633033662
1997-02-01,0.445875883739199
1997-03-01,0.447656454569259
1997-04-01,0.44950685170638
1997-05-01,0.450787000669169
1997-06-01,0.452742137266882
1997-07-01,0.45481365104303
1997-08-01,0.458747199674144
1997-09-01,0.460551045939891
1997-10-01,0.462762212330162
1997-11-01,0.465450525152018
1997-12-01,0.467522038928166
1998-01-01,0.470210351750022
1998-02-01,0.473992610049169
1998-03-01,0.476983503534957
1998-04-01,0.480032585609962
1998-05-01,0.482720898431817
1998-06-01,0.48503680428268
1998-07-01,0.487271246108638
1998-08-01,0.490157400133834
1998-09-01,0.49462628378575
1998-10-01,0.49917663146257
1998-11-01,0.503645515114486
1998-12-01,0.506985540135579
1999-01-01,0.510127723953333
1999-02-01,0.512816036775188
1999-03-01,0.513653952459923
1999-04-01,0.51704052835239
1999-05-01,0.519624101713654
1999-06-01,0.522184399639231
1999-07-01,0.525314945739141
1999-08-01,0.527339908643915
1999-09-01,0.529155392627506
1999-10-01,0.531878618602892
1999-11-01,0.534054871839632
1999-12-01,0.537290157400134
2000-01-01,0.540630182421227
2000-02-01,0.542166361176573
2000-03-01,0.545774053708068
2000-04-01,0.552302813418289
2000-05-01,0.550813185534317
2000-06-01,0.552838148439091
2000-07-01,0.554932937650927
2000-08-01,0.558203136364959
2000-09-01,0.562346163917256
2000-10-01,0.564243111925751
2000-11-01,0.565499985452853
2000-12-01,0.570655494457537
2001-01-01,0.576485991097146
2001-02-01,0.580873410724157
2001-03-01,0.5875418230485
2001-04-01,0.594943411596986
2001-05-01,0.594559366908149
2001-06-01,0.599249367199092
2001-07-01,0.602752320269995
2001-08-01,0.606662593465421
2001-09-01,0.61954554711821
2001-10-01,0.617916266620116
2001-11-01,0.622920485292834
2001-12-01,0.629088475749905
2002-01-01,0.631497483343516
2002-02-01,0.634942247825201
2002-03-01,0.636292223095051
2002-04-01,0.636303860812895
2002-05-01,0.639224927991621
2002-06-01,0.642064531145442
2002-07-01,0.646975648075412
2002-08-01,0.651840214134008
2002-09-01,0.654691455005673
2002-10-01,0.659835326292514
2002-11-01,0.665630909778592
2002-12-01,0.668098105961421
2003-01-01,0.671903639696256
2003-02-01,0.676081580402083
2003-03-01,0.678513863431381
2003-04-01,0.682831456751331
2003-05-01,0.68984900061098
2003-06-01,0.6941316807774
2003-07-01,0.699578132728172
2003-08-01,0.706351284513107
2003-09-01,0.703092723516918
2003-10-01,0.702022053475314
2003-11-01,0.702650490238864
2003-12-01,0.702452649035524
2004-01-01,0.703465130487911
2004-02-01,0.708062029036106
2004-03-01,0.712274882895464
2004-04-01,0.716976520904251
2004-05-01,0.725937563643769
2004-06-01,0.726216868872014
2004-07-01,0.727776323063047
2004-08-01,0.730860318291583
2004-09-01,0.734910244101132
2004-10-01,0.738168805097321
2004-11-01,0.741310988915074
2004-12-01,0.743487242151814
2005-01-01,0.744266969247331
2005-02-01,0.7452212621105
2005-03-01,0.746350120741323
2005-04-01,0.747863024060982
2005-05-01,0.749887986965756
2005-06-01,0.753705158418434
2005-07-01,0.757405952692677
2005-08-01,0.761211486427512
2005-09-01,0.765168310494312
2005-10-01,0.769101859125426
2005-11-01,0.771022082569608
2005-12-01,0.774082802362457
2006-01-01,0.779017194728114
2006-02-01,0.781880073317622
2006-03-01,0.783637368711996
2006-04-01,0.787873498007041
2006-05-01,0.788699775973931
2006-06-01,0.793063920165256
2006-07-01,0.797870297634634
2006-08-01,0.801408163859067
2006-09-01,0.804503796805446
2006-10-01,0.810171365395246
2006-11-01,0.814302755229699
2006-12-01,0.819365162491635
2007-01-01,0.823799132990021
2007-02-01,0.825696080998516
2007-03-01,0.829746006808065
2007-04-01,0.838113525937564
2007-05-01,0.839859183614093
2007-06-01,0.843653079631084
2007-07-01,0.847144394984144
2007-08-01,0.856047249134445
2007-09-01,0.858153676064124
2007-10-01,0.859608390794565
2007-11-01,0.862645835151727
2007-12-01,0.866311716272439
2008-01-01,0.870326728928457
2008-02-01,0.880300253120363
2008-03-01,0.888178988100434
2008-04-01,0.893206482208839
2008-05-01,0.894614646067906
2008-06-01,0.896534869512089
2008-07-01,0.901690378516773
2008-08-01,0.903284745861337
2008-09-01,0.911244944866312
2008-10-01,0.923615838933985
2008-11-01,0.929620901341247
2008-12-01,0.950359314538419
2009-01-01,0.959925518605801
2009-02-01,0.963440109394548
2009-03-01,0.971249018067557
2009-04-01,0.97162142503855
2009-05-01,0.977742864624247
2009-06-01,0.978604055744668
2009-07-01,0.978918274126444
2009-08-01,0.978743708358791
2009-09-01,0.978196735620145
2009-10-01,0.981269093130837
2009-11-01,0.985202641761951
2009-12-01,0.984993162840767
2010-01-01,0.980861773006313
2010-02-01,0.986831922260045
2010-03-01,0.986727182799453
2010-04-01,0.990462890227226
2010-05-01,0.996584329812924
2010-06-01,0.998295074335923
2010-07-01,0.999051525995752
2010-08-01,1.00460271740712
2010-09-01,1.00736085653603
2010-10-01,1.01300514969015
2010-11-01,1.01605423176515
2010-12-01,1.02016234616392
2011-01-01,1.02501527450467
2011-02-01,1.03097378604056
2011-03-01,1.0361991213523
2011-04-01,1.04364726077216
2011-05-01,1.0494312065404
2011-06-01,1.05854353961188
2011-07-01,1.08008495534026
2011-08-01,1.10422158214774
2011-09-01,1.10593232667074
2011-10-01,1.1094236420238
2011-11-01,1.11474207907829
2011-12-01,1.11957173198336
2012-01-01,1.12973145966076
2012-02-01,1.13584126152861
2012-03-01,1.14074074074074
2012-04-01,1.14709493468331
2012-05-01,1.15050478601146
2012-06-01,1.15780163509936
2012-07-01,1.16634371999651
2012-08-01,1.17378022169852
2012-09-01,1.18212446539234
2012-10-01,1.18868813825609
2012-11-01,1.19634575659713
2012-12-01,1.21111402054057
2013-01-01,1.21528032352856
2013-02-01,1.21668848738762
2013-03-01,1.22426464170376
2013-04-01,1.22820982805272
2013-05-01,1.23252742137267
2013-06-01,1.23813680137325
2013-07-01,1.24550347676821
2013-08-01,1.25178784440371
2013-09-01,1.25714119461174
2013-10-01,1.26853452038055
2013-11-01,1.26955863955078
2013-12-01,1.27536586075471
