"Date","M14069USM144NNBR"
1933-08-01,2064
1933-09-01,2202
1933-10-01,2355
1933-11-01,2437
1933-12-01,2432
1934-01-01,2432
1934-02-01,2432
1934-03-01,2437
1934-04-01,2439
1934-05-01,2431
1934-06-01,2424
1934-07-01,2432
1934-08-01,2432
1934-09-01,2431
1934-10-01,2430
1934-11-01,2430
1934-12-01,2430
1935-01-01,2430
1935-02-01,2430
1935-03-01,2431
1935-04-01,2431
1935-05-01,2434
1935-06-01,2431
1935-07-01,2430
1935-08-01,2431
1935-09-01,2430
1935-10-01,2430
1935-11-01,2430
1935-12-01,2430
1936-01-01,2430
1936-02-01,2430
1936-03-01,2430
1936-04-01,2430
1936-05-01,2430
1936-06-01,2430
1936-07-01,2430
1936-08-01,2430
1936-09-01,2430
1936-10-01,2430
1936-11-01,2430
1936-12-01,2434
1937-01-01,2430
1937-02-01,2431
1937-03-01,2432
1937-04-01,2480
1937-05-01,2526
1937-06-01,2526
1937-07-01,2526
1937-08-01,2527
1937-09-01,2526
1937-10-01,2527
1937-11-01,2545
1937-12-01,2565
1938-01-01,2564
1938-02-01,2564
1938-03-01,2565
1938-04-01,2569
1938-05-01,2564
1938-06-01,2560
1938-07-01,2564
1938-08-01,2564
1938-09-01,2572
1938-10-01,2564
1938-11-01,2564
1938-12-01,2564
1939-01-01,2568
1939-02-01,2567
1939-03-01,2567
1939-04-01,2567
1939-05-01,2564
1939-06-01,2563
1939-07-01,2527
1939-08-01,2437
1939-09-01,2732
1939-10-01,2763
1939-11-01,2651
1939-12-01,2510
1940-01-01,2479
1940-02-01,2477
1940-03-01,2476
1940-04-01,2467
1940-05-01,2472
1940-06-01,2474
1940-07-01,2450
1940-08-01,2444
1940-09-01,2434
1940-10-01,2381
1940-11-01,2261
1940-12-01,2188
1941-01-01,2184
1941-02-01,2184
1941-03-01,2184
1941-04-01,2184
1941-05-01,2184
1941-06-01,2184
1941-07-01,2184
1941-08-01,2184
1941-09-01,2184
1941-10-01,2184
1941-11-01,2184
1941-12-01,2219
1942-01-01,2251
1942-02-01,2249
1942-03-01,2252
1942-04-01,2275
1942-05-01,2457
1942-06-01,2580
1942-07-01,2984
1942-08-01,3370
1942-09-01,3488
1942-10-01,4013
1942-11-01,4746
1942-12-01,5549
1943-01-01,5953
1943-02-01,5753
1943-03-01,6105
1943-04-01,6372
1943-05-01,6276
1943-06-01,6631
1943-07-01,7675
1943-08-01,8440
1943-09-01,9214
1943-10-01,9072
1943-11-01,9886
1943-12-01,11166
1944-01-01,11832
1944-02-01,11479
1944-03-01,12099
1944-04-01,12711
1944-05-01,13176
1944-06-01,14920
1944-07-01,14745
1944-08-01,15367
1944-09-01,16383
1944-10-01,17079
1944-11-01,18129
1944-12-01,18693
1945-01-01,18726
1945-02-01,19152
1945-03-01,19509
1945-04-01,20115
1945-05-01,21271
1945-06-01,21271
1945-07-01,21593
1945-08-01,22052
1945-09-01,22877
1945-10-01,23123
1945-11-01,23333
1945-12-01,23708
1946-01-01,23590
1946-02-01,23150
1946-03-01,22549
1946-04-01,22260
1946-05-01,22699
1946-06-01,23152
1946-07-01,23473
1946-08-01,23584
1946-09-01,23614
1946-10-01,23471
1946-11-01,23674
1946-12-01,23767
1947-01-01,23632
1947-02-01,23824
1947-03-01,22978
1947-04-01,22104
1947-05-01,21782
1947-06-01,21658
1947-07-01,21877
1947-08-01,22055
1947-09-01,22067
1947-10-01,22092
1947-11-01,22082
1947-12-01,21905
1948-01-01,21673
1948-02-01,20738
1948-03-01,20582
1948-04-01,20440
1948-05-01,20315
1948-06-01,20752
1948-07-01,21340
1948-08-01,21411
1948-09-01,21632
1948-10-01,23168
1948-11-01,23028
1948-12-01,23002
1949-01-01,22289
1949-02-01,22320
1949-03-01,21615
1949-04-01,21361
