"Date","MANMNM01USM661S"
1979-02-01,0.206587771580549
1979-03-01,0.208080208941231
1979-04-01,0.211237287973442
1979-05-01,0.212155710964631
1979-06-01,0.214336965568705
1979-07-01,0.216518220172778
1979-08-01,0.217436643163967
1979-09-01,0.217723650348714
1979-10-01,0.218584671902953
1979-11-01,0.218584671902953
1979-12-01,0.219158686272446
1980-01-01,0.221454743750419
1980-02-01,0.223923005539239
1980-03-01,0.2229471811111
1980-04-01,0.220306715011432
1980-05-01,0.220880729380925
1980-06-01,0.223348991169746
1980-07-01,0.226161661580262
1980-08-01,0.229146536301625
1980-09-01,0.232361016770786
1980-10-01,0.234771877122657
1980-11-01,0.235747701550795
1980-12-01,0.234484869937911
1981-01-01,0.236092110172491
1981-02-01,0.238101160465717
1981-03-01,0.240512020817588
1981-04-01,0.245333741521329
1981-05-01,0.243783902723698
1981-06-01,0.244070909908445
1981-07-01,0.245046734336583
1981-08-01,0.245046734336583
1981-09-01,0.245104135773532
1981-10-01,0.245907755890822
1981-11-01,0.247572397562352
1981-12-01,0.250672075157615
1982-01-01,0.254116161374573
1982-02-01,0.253656949878979
1982-03-01,0.254116161374573
1982-04-01,0.256641824600342
1982-05-01,0.256412218852545
1982-06-01,0.25687143034814
1982-07-01,0.257158437532886
1982-08-01,0.259110086389163
1982-09-01,0.262267165421374
1982-10-01,0.266629674629522
1982-11-01,0.270647775215973
1982-12-01,0.2725420226353
1983-01-01,0.273919657122083
1983-02-01,0.277995159145484
1983-03-01,0.28161144967329
1983-04-01,0.283103887033972
1983-05-01,0.287007184746525
1983-06-01,0.289303242224497
1983-07-01,0.291484496828571
1983-08-01,0.293034335626202
1983-09-01,0.294354568676036
1983-10-01,0.296880231901805
1983-11-01,0.297913457766893
1983-12-01,0.299291092253676
1984-01-01,0.3014149454208
1984-02-01,0.302792579907584
1984-03-01,0.305031235948607
1984-04-01,0.307097687678782
1984-05-01,0.30807351210692
1984-06-01,0.310082562400145
1984-07-01,0.310484372458791
1984-08-01,0.31054177389574
1984-09-01,0.311747204071675
1984-10-01,0.312091612693371
1984-11-01,0.314272867297445
1984-12-01,0.316626326212366
1985-01-01,0.319726003807629
1985-02-01,0.323514498646283
1985-03-01,0.325236541754762
1985-04-01,0.327417796358836
1985-05-01,0.330115663895453
1985-06-01,0.334248567355803
1985-07-01,0.338151865068356
1985-08-01,0.342227367091756
1985-09-01,0.346302869115157
1985-10-01,0.348885933777876
1985-11-01,0.351411597003645
1985-12-01,0.355774106211792
1986-01-01,0.356692529202981
1986-02-01,0.358873783807055
1986-03-01,0.363638103073847
1986-04-01,0.367943210845045
1986-05-01,0.374257368909468
1986-06-01,0.379193892487109
1986-07-01,0.384761831871191
1986-08-01,0.389583552574933
1986-09-01,0.394577477589522
1986-10-01,0.39888258536072
1986-11-01,0.404909736240397
1986-12-01,0.415988213571613
1987-01-01,0.419145292603825
1987-02-01,0.419432299788571
1987-03-01,0.421211744334
1987-04-01,0.42700928946588
1987-05-01,0.428099916767916
1987-06-01,0.426607479407234
1987-07-01,0.426492676533336
1987-08-01,0.427583303835373
1987-09-01,0.429133142633004
1987-10-01,0.434069666210644
1987-11-01,0.432347623102165
1987-12-01,0.430625579993686
1988-01-01,0.434069666210644
1988-02-01,0.434930687764884
1988-03-01,0.437284146679805
1988-04-01,0.440900437207611
1988-05-01,0.442966888937786
1988-06-01,0.446755383776441
1988-07-01,0.448534828321869
1988-08-01,0.449625455623906
1988-09-01,0.449855061371703
1988-10-01,0.449625455623906
1988-11-01,0.450543878615095
1988-12-01,0.451577104480182
1989-01-01,0.451003090110689
1989-02-01,0.449912462808652
1989-03-01,0.449453251313058
1989-04-01,0.447271996708984
1989-05-01,0.444861136357113
1989-06-01,0.444000114802874
1989-07-01,0.446468376591694
1989-08-01,0.447386799582883
1989-09-01,0.448305222574072
1989-10-01,0.451519703043233
1989-11-01,0.452265921723574
1989-12-01,0.455135993571039
1990-01-01,0.456571029494772
1990-02-01,0.458120868292403
1990-03-01,0.460072517148679
1990-04-01,0.462712983248347
1990-05-01,0.46162235594631
1990-06-01,0.464262822045979
1990-07-01,0.46500904072632
1990-08-01,0.468223521195481
1990-09-01,0.470806585858199
1990-10-01,0.470634381547351
1990-11-01,0.471897213160236
1990-12-01,0.473389650520918
1991-01-01,0.474824686444651
1991-02-01,0.477924364039913
1991-03-01,0.481425851693821
1991-04-01,0.48395151491959
1991-05-01,0.487223396825701
1991-06-01,0.491758110344696
1991-07-01,0.494570780755212
1991-08-01,0.497555655476575
1991-09-01,0.499220297148105
1991-10-01,0.503984616414898
1991-11-01,0.509495154362031
1991-12-01,0.514890889435266
1992-01-01,0.522582681986472
1992-02-01,0.531078094654969
1992-03-01,0.53767925990414
1992-04-01,0.54175476192754
1992-05-01,0.545658059640093
1992-06-01,0.547781912807217
1992-07-01,0.552948042132655
1992-08-01,0.558917791575382
1992-09-01,0.567126197059133
1992-10-01,0.576138222660174
1992-11-01,0.58302639509409
1992-12-01,0.588307327293427
1993-01-01,0.591464406325638
1993-02-01,0.593243850871067
1993-03-01,0.596056521281583
1993-04-01,0.601337453480919
1993-05-01,0.611841916442642
1993-06-01,0.617180250078927
1993-07-01,0.622575985152162
1993-08-01,0.628086523099295
1993-09-01,0.633826666794225
1993-10-01,0.638935394682714
1993-11-01,0.645249552747137
1993-12-01,0.648406631779349
1994-01-01,0.649554660518335
1994-02-01,0.652252528054952
1994-03-01,0.654433782659026
1994-04-01,0.655007797028519
1994-05-01,0.656270628641404
1994-06-01,0.65736125594344
1994-07-01,0.660518334975652
1994-08-01,0.660460933538703
1994-09-01,0.661207152219044
1994-10-01,0.660231327790906
1994-11-01,0.6606905392865
1994-12-01,0.660460933538703
1995-01-01,0.660920145034297
1995-02-01,0.658624087556325
1995-03-01,0.65822227749768
1995-04-01,0.659714714858362
1995-05-01,0.65741865738039
1995-06-01,0.656787241573947
1995-07-01,0.657533460254288
1995-08-01,0.657476058817339
1995-09-01,0.655524409961063
1995-10-01,0.652826542424445
1995-11-01,0.650932295005118
1995-12-01,0.647201201603413
1996-01-01,0.644905144125441
1996-02-01,0.642035072277976
1996-03-01,0.644388531192898
1996-04-01,0.645651362805782
1996-05-01,0.64088704353899
1996-06-01,0.640140824858649
1996-07-01,0.638590986061018
1996-08-01,0.632334229433543
1996-09-01,0.629234551838281
1996-10-01,0.623264802395553
1996-11-01,0.621944569345719
1996-12-01,0.620681737732835
1997-01-01,0.620624336295885
1997-02-01,0.619304103246051
1997-03-01,0.615630411281296
1997-04-01,0.610751289140605
1997-05-01,0.610579084829757
1997-06-01,0.611899317879591
1997-07-01,0.611554909257895
1997-08-01,0.617180250078927
1997-09-01,0.612358529375185
1997-10-01,0.611669712131794
1997-11-01,0.614654586853158
1997-12-01,0.615573009844346
1998-01-01,0.616491432835535
1998-02-01,0.618844891750457
1998-03-01,0.618156074507065
1998-04-01,0.618098673070116
1998-05-01,0.619361504683001
1998-06-01,0.617639461574521
1998-07-01,0.617008045768079
1998-08-01,0.617524658700623
1998-09-01,0.619820716178595
1998-10-01,0.623379605269452
1998-11-01,0.62848833315794
1998-12-01,0.628717938905737
1999-01-01,0.630382580577267
1999-02-01,0.629808566207774
1999-03-01,0.629521559023028
1999-04-01,0.63262123661829
1999-05-01,0.633310053861682
1999-06-01,0.631013996383709
1999-07-01,0.630439982014216
1999-08-01,0.630784390635912
1999-09-01,0.629464157586078
1999-10-01,0.633310053861682
1999-11-01,0.63755776019593
1999-12-01,0.644503334066796
2000-01-01,0.6441589254451
2000-02-01,0.636352330019995
2000-03-01,0.635720914213552
2000-04-01,0.640485233480345
2000-05-01,0.63428587828982
2000-06-01,0.632850842366087
2000-07-01,0.63342485673558
2000-08-01,0.631530609316253
2000-09-01,0.631243602131507
2000-10-01,0.630669587762014
2000-11-01,0.627053297234207
2000-12-01,0.624814641193185
2001-01-01,0.629521559023028
2001-02-01,0.632104623685746
2001-03-01,0.636524534330843
2001-04-01,0.641116649286787
2001-05-01,0.641977670841027
2001-06-01,0.646454982923072
2001-07-01,0.653744965415634
2001-08-01,0.660173926353956
2001-09-01,0.69208912529777
2001-10-01,0.669128550518048
2001-11-01,0.672056023802463
2001-12-01,0.679231203421126
2002-01-01,0.683421508318425
2002-02-01,0.683421508318425
2002-03-01,0.684971347116056
2002-04-01,0.681412458025199
2002-05-01,0.682617888201135
2002-06-01,0.684856544242157
2002-07-01,0.688415433333014
2002-08-01,0.68135505658825
2002-09-01,0.686578587350637
2002-10-01,0.691055899432682
2002-11-01,0.694327781338793
2002-12-01,0.700412333655419
2003-01-01,0.704373032804921
2003-02-01,0.710572387995446
2003-03-01,0.711376008112736
2003-04-01,0.717460560429363
2003-05-01,0.728022424828035
2003-06-01,0.73502540013585
2003-07-01,0.738871296411453
2003-08-01,0.743922622862992
2003-09-01,0.744439235795536
2003-10-01,0.744783644417232
2003-11-01,0.745587264534522
2003-12-01,0.749720167994872
2004-01-01,0.749547963684024
2004-02-01,0.758387784974217
2004-03-01,0.762692892745415
2004-04-01,0.764816745912539
2004-05-01,0.765046351660337
2004-06-01,0.770155079548825
2004-07-01,0.769351459431534
2004-08-01,0.77715805485664
2004-09-01,0.781979775560381
2004-10-01,0.781807571249534
2004-11-01,0.788867947994298
2004-12-01,0.789843772422436
2005-01-01,0.784849847407847
2005-02-01,0.78708850344887
2005-03-01,0.786801496264123
2005-04-01,0.779396710897663
2005-05-01,0.783587015794962
2005-06-01,0.791278808346169
2005-07-01,0.785079453155644
2005-08-01,0.790934399724473
2005-09-01,0.791106604035321
2005-10-01,0.790302983918031
2005-11-01,0.789843772422436
2005-12-01,0.789154955179045
2006-01-01,0.792139829900408
2006-02-01,0.791393611220068
2006-03-01,0.793919274445837
2006-04-01,0.792599041396003
2006-05-01,0.795756120428215
2006-06-01,0.787949525003109
2006-07-01,0.786686693390224
2006-08-01,0.788006926440059
2006-09-01,0.78295559998852
2006-10-01,0.786916299138022
2006-11-01,0.786801496264123
2006-12-01,0.784964650281745
2007-01-01,0.78789212356616
2007-02-01,0.782438987055976
2007-03-01,0.784218431601404
2007-04-01,0.790704793976676
2007-05-01,0.791967625589561
2007-06-01,0.783357410047165
2007-07-01,0.785768270399036
2007-08-01,0.790589991102777
2007-09-01,0.789441962363791
2007-10-01,0.792426837085155
2007-11-01,0.787203306322768
2007-12-01,0.789269758052943
2008-01-01,0.791278808346169
2008-02-01,0.792369435648206
2008-03-01,0.797076353478049
2008-04-01,0.798339185090933
2008-05-01,0.799142805208224
2008-06-01,0.803792321601117
2008-07-01,0.81429678456284
2008-08-01,0.808614042304859
2008-09-01,0.839323811072737
2008-10-01,0.846843399313096
2008-11-01,0.869115156849426
2008-12-01,0.920604245792953
2009-01-01,0.909181359840041
2009-02-01,0.899537918432558
2009-03-01,0.906196485118677
2009-04-01,0.924794550690252
2009-05-01,0.927549819663819
2009-06-01,0.949017957082859
2009-07-01,0.953265663417108
2009-08-01,0.954298889282195
2009-09-01,0.955676523768978
2009-10-01,0.96382752781578
2009-11-01,0.965606972361208
2009-12-01,0.972495144795125
2010-01-01,0.961474068900858
2010-02-01,0.975422618079539
2010-03-01,0.982655199135152
2010-04-01,0.974963406583945
2010-05-01,0.980933156026673
2010-06-01,0.990863604618902
2010-07-01,0.989945181627713
2010-08-01,1.00527136529318
2010-09-01,1.01376677796168
2010-10-01,1.02231959206712
2010-11-01,1.04837984444211
2010-12-01,1.05400518526314
2011-01-01,1.06382083098147
2011-02-01,1.07489930831268
2011-03-01,1.08540377127441
2011-04-01,1.09114391496934
2011-05-01,1.11169362939719
2011-06-01,1.12036124637653
2011-07-01,1.15124321945526
2011-08-01,1.21530322309068
2011-09-01,1.22110076822256
2011-10-01,1.22827594784123
2011-11-01,1.24033024960058
2011-12-01,1.23981363666804
2012-01-01,1.26260200713691
2012-02-01,1.26977718675558
2012-03-01,1.27919102241526
2012-04-01,1.29176193710716
2012-05-01,1.29394319171123
2012-06-01,1.30278301300143
2012-07-01,1.33291876739981
2012-08-01,1.34703952088934
2012-09-01,1.36816324968668
2012-10-01,1.38647430807351
2012-11-01,1.38205439742842
2012-12-01,1.40472796502339
2013-01-01,1.41465841361562
2013-02-01,1.41982454294106
2013-03-01,1.42148918461259
2013-04-01,1.4452533795096
2013-05-01,1.44984549446554
2013-06-01,1.45173974188487
2013-07-01,1.46850096147407
2013-08-01,1.46970639165
2013-09-01,1.48497517387852
2013-10-01,1.5073043328518
2013-11-01,1.49949773742669
2013-12-01,1.52010485329149
