"Date","M14189USM144NNBR"
1943-04-01,1935
1943-05-01,1712
1943-06-01,1447
1943-07-01,1314
1943-08-01,1109
1943-09-01,1376
1943-10-01,1249
1943-11-01,1038
1943-12-01,958
1944-01-01,1072
1944-02-01,1115
1944-03-01,915
1944-04-01,812
1944-05-01,708
1944-06-01,927
1944-07-01,1198
1944-08-01,936
1944-09-01,875
1944-10-01,768
1944-11-01,587
1944-12-01,1019
1945-01-01,996
1945-02-01,720
1945-03-01,766
1945-04-01,571
1945-05-01,373
1945-06-01,749
1945-07-01,1056
1945-08-01,701
1945-09-01,675
1945-10-01,699
1945-11-01,575
1945-12-01,1157
1946-01-01,1126
1946-02-01,807
1946-03-01,505
1946-04-01,631
1946-05-01,806
1946-06-01,816
1946-07-01,807
1946-08-01,765
1946-09-01,736
1946-10-01,756
1946-11-01,643
1946-12-01,743
1947-01-01,744
1947-02-01,602
1947-03-01,698
1947-04-01,707
1947-05-01,677
1947-06-01,650
1947-07-01,689
1947-08-01,673
1947-09-01,798
1947-10-01,783
1947-11-01,576
1947-12-01,763
1948-01-01,938
1948-02-01,560
1948-03-01,552
1948-04-01,700
1948-05-01,599
1948-06-01,752
1948-07-01,722
1948-08-01,750
1948-09-01,756
1948-10-01,706
1948-11-01,655
1948-12-01,663
1949-01-01,669
1949-02-01,600
1949-03-01,546
1949-04-01,608
1949-05-01,601
1949-06-01,658
1949-07-01,910
1949-08-01,861
1949-09-01,847
1949-10-01,816
1949-11-01,677
1949-12-01,685
1950-01-01,900
1950-02-01,614
1950-03-01,655
1950-04-01,593
1950-05-01,624
1950-06-01,700
1950-07-01,623
1950-08-01,488
1950-09-01,669
1950-10-01,775
1950-11-01,586
1950-12-01,885
1951-01-01,613
1951-02-01,298
1951-03-01,471
1951-04-01,672
1951-05-01,152
1951-06-01,664
1951-07-01,562
1951-08-01,412
1951-09-01,383
1951-10-01,821
1951-11-01,389
1951-12-01,169
1952-01-01,723
1952-02-01,330
1952-03-01,578
1952-04-01,283
1952-05-01,65
1952-06-01,130
1952-07-01,-468
1952-08-01,-383
1952-09-01,95
1952-10-01,-400
1952-11-01,-875
1952-12-01,-870
1953-01-01,-640
1953-02-01,-672
1953-03-01,-614
1953-04-01,-631
1953-05-01,-353
1953-06-01,365
1953-07-01,366
1953-08-01,-7
1953-09-01,250
1953-10-01,390
1953-11-01,198
1953-12-01,259
1954-01-01,836
1954-02-01,339
1954-03-01,503
1954-04-01,626
1954-05-01,561
1954-06-01,711
1954-07-01,770
1954-08-01,725
1954-09-01,708
1954-10-01,638
1954-11-01,650
1954-12-01,457
1955-01-01,369
1955-02-01,270
1955-03-01,122
1955-04-01,95
1955-05-01,212
1955-06-01,168
1955-07-01,92
1955-08-01,-189
1955-09-01,-286
1955-10-01,-359
1955-11-01,-492
1955-12-01,-245
1956-01-01,-255
1956-02-01,-267
1956-03-01,-409
1956-04-01,-533
1956-05-01,-504
1956-06-01,-195
1956-07-01,-139
1956-08-01,-339
1956-09-01,-214
1956-10-01,-195
1956-11-01,-154
1956-12-01,-36
1957-01-01,116
1957-02-01,-126
1957-03-01,-316
1957-04-01,-504
1957-05-01,-444
1957-06-01,-508
1957-07-01,-383
1957-08-01,-471
1957-09-01,-466
1957-10-01,-344
1957-11-01,-293
1957-12-01,-133
1958-01-01,122
1958-02-01,324
1958-03-01,495
1958-04-01,492
1958-05-01,547
1958-06-01,484
1958-07-01,547
1958-08-01,382
1958-09-01,95
1958-10-01,96
1958-11-01,20
1958-12-01,-41
1959-01-01,-60
1959-02-01,-48
1959-03-01,-140
1959-04-01,-259
1959-05-01,-319
1959-06-01,-513
1959-07-01,-557
1959-08-01,-535
1959-09-01,-493
1959-10-01,-459
1959-11-01,-433
1959-12-01,-424
1960-01-01,-361
1960-02-01,-361
1960-03-01,-219
1960-04-01,-194
1960-05-01,-33
1960-06-01,41
1960-07-01,120
1960-08-01,247
1960-09-01,414
1960-10-01,489
1960-11-01,614
1960-12-01,669
1961-01-01,696
1961-02-01,517
1961-03-01,486
1961-04-01,551
1961-05-01,453
1961-06-01,549
1961-07-01,530
1961-08-01,537
1961-09-01,547
1961-10-01,442
1961-11-01,517
1961-12-01,419
1962-01-01,555
1962-02-01,434
1962-03-01,382
1962-04-01,441
1962-05-01,440
1962-06-01,391
1962-07-01,440
1962-08-01,439
1962-09-01,375
1962-10-01,419
1962-11-01,473
1962-12-01,268
1963-01-01,375
1963-02-01,301
1963-03-01,269
1963-04-01,313
1963-05-01,247
1963-06-01,138
1963-07-01,161
1963-08-01,133
1963-09-01,91
1963-10-01,94
1963-11-01,33
1963-12-01,209
1964-01-01,175
1964-02-01,89
1964-03-01,99
1964-04-01,167
1964-05-01,82
1964-06-01,120
1964-07-01,135
1964-08-01,83
1964-09-01,89
1964-10-01,106
1964-11-01,-34
1964-12-01,168
1965-01-01,106
1965-02-01,36
1965-03-01,-75
1965-04-01,-105
1965-05-01,-180
1965-06-01,-182
1965-07-01,-174
1965-08-01,-134
1965-09-01,-144
1965-10-01,-146
1965-11-01,-83
1965-12-01,-2
1966-01-01,-44
1966-02-01,-107
1966-03-01,-246
1966-04-01,-268
1966-05-01,-352
1966-06-01,-352
1966-07-01,-362
1966-08-01,-390
1966-09-01,-368
1966-10-01,-431
1966-11-01,-222
1966-12-01,-165
1967-01-01,-16
1967-02-01,-4
1967-03-01,238
1967-04-01,206
