"Date","M10177USM144NNBR"
1951-03-01,697
1951-04-01,677
1951-05-01,738
1951-06-01,743
1951-07-01,784
1951-08-01,835
1951-09-01,784
1951-10-01,892
1951-11-01,815
1951-12-01,806
1952-01-01,858
1952-02-01,787
1952-03-01,830
1952-04-01,803
1952-05-01,844
1952-06-01,838
1952-07-01,892
1952-08-01,792
1952-09-01,842
1952-10-01,869
1952-11-01,778
1952-12-01,870
1953-01-01,840
1953-02-01,802
1953-03-01,923
1953-04-01,904
1953-05-01,859
1953-06-01,917
1953-07-01,902
1953-08-01,918
1953-09-01,950
1953-10-01,975
1953-11-01,912
1953-12-01,977
1954-01-01,922
1954-02-01,914
1954-03-01,1055
1954-04-01,964
1954-05-01,936
1954-06-01,1024
1954-07-01,979
1954-08-01,1009
1954-09-01,989
1954-10-01,985
1954-11-01,1027
1954-12-01,1029
1955-01-01,947
1955-02-01,934
1955-03-01,1097
1955-04-01,1032
1955-05-01,1054
1955-06-01,1116
1955-07-01,1060
1955-08-01,1172
1955-09-01,1145
1955-10-01,1175
1955-11-01,1192
1955-12-01,1159
1956-01-01,1177
1956-02-01,1142
1956-03-01,1208
1956-04-01,1196
1956-05-01,1240
1956-06-01,1193
1956-07-01,1210
1956-08-01,1241
1956-09-01,1147
1956-10-01,1339
1956-11-01,1254
1956-12-01,1208
1957-01-01,1304
1957-02-01,1189
1957-03-01,1280
1957-04-01,1298
1957-05-01,1313
1957-06-01,1241
1957-07-01,1356
1957-08-01,1294
1957-09-01,1290
1957-10-01,1371
1957-11-01,1272
1957-12-01,1337
1958-01-01,1344
1958-02-01,1214
1958-03-01,1326
1958-04-01,1311
1958-05-01,1277
1958-06-01,1278
1958-07-01,1302
1958-08-01,1247
1958-09-01,1289
1958-10-01,1343
1958-11-01,1187
1958-12-01,1298
1959-01-01,1224
1959-02-01,1191
1959-03-01,1329
1959-04-01,1273
1959-05-01,1252
1959-06-01,1333
1959-07-01,1352
1959-08-01,1288
1959-09-01,1320
1959-10-01,1366
1959-11-01,1295
1959-12-01,1358
1960-01-01,1291
1960-02-01,1307
1960-03-01,1420
1960-04-01,1339
1960-05-01,1386
1960-06-01,1396
1960-07-01,1330
1960-08-01,1439
1960-09-01,1361
1960-10-01,1430
1960-11-01,1378
1960-12-01,1342
1961-01-01,1376
1961-02-01,1271
1961-03-01,1439
1961-04-01,1368
1961-05-01,1413
1961-06-01,1404
1961-07-01,1379
1961-08-01,1414
1961-09-01,1346
1961-10-01,1460
1961-11-01,1374
1961-12-01,1308
1962-01-01,1452
1962-02-01,1294
1962-03-01,1446
1962-04-01,1381
1962-05-01,1493
1962-06-01,1425
1962-07-01,1489
1962-08-01,1510
1962-09-01,1370
1962-10-01,1621
1962-11-01,1515
1962-12-01,1451
1963-01-01,1576
1963-02-01,1432
1963-03-01,1523
1963-04-01,1616
1963-05-01,1643
1963-06-01,1518
1963-07-01,1682
1963-08-01,1606
1963-09-01,1618
1963-10-01,1784
1963-11-01,1590
1963-12-01,1666
1964-01-01,1703
1964-02-01,1611
1964-03-01,1790
1964-04-01,1791
1964-05-01,1698
1964-06-01,1816
1964-07-01,1842
1964-08-01,1769
1964-09-01,1808
1964-10-01,1886
1964-11-01,1800
1964-12-01,1855
1965-01-01,1806
1965-02-01,1763
1965-03-01,2055
1965-04-01,1920
1965-05-01,1887
1965-06-01,2037
1965-07-01,1931
1965-08-01,1971
1965-09-01,1960
1965-10-01,2054
1965-11-01,2112
1965-12-01,2047
1966-01-01,1990
1966-02-01,1934
1966-03-01,2189
1966-04-01,2081
1966-05-01,2103
1966-06-01,2169
1966-07-01,2094
1966-08-01,2181
1966-09-01,2128
1966-10-01,2240
1966-11-01,2195
1966-12-01,2100
1967-01-01,2140
1967-02-01,2089
1967-03-01,2280
1967-04-01,2172
1967-05-01,2265
1967-06-01,2294
1967-07-01,2191
1967-08-01,2217
1967-09-01,2204
1967-10-01,2371
1967-11-01,2208
1967-12-01,2068
1968-01-01,2302
1968-02-01,2193
1968-03-01,2305
1968-04-01,2375
1968-05-01,2366
1968-06-01,2189
1968-07-01,2464
1968-08-01,2323
1968-09-01,2343
1968-10-01,2555
1968-11-01,2319
1968-12-01,2284
