"Date","M10175USM144NNBR"
1939-05-01,2480
1939-06-01,2470
1939-07-01,2408
1939-08-01,2420
1939-09-01,2528
1939-10-01,2569
1939-11-01,2581
1939-12-01,2719
1940-01-01,2561
1940-02-01,2433
1940-03-01,2442
1940-04-01,2490
1940-05-01,2565
1940-06-01,2589
1940-07-01,2539
1940-08-01,2563
1940-09-01,2582
1940-10-01,2628
1940-11-01,2637
1940-12-01,2824
1941-01-01,2671
1941-02-01,2552
1941-03-01,2568
1941-04-01,2670
1941-05-01,2792
1941-06-01,2829
1941-07-01,2802
1941-08-01,2859
1941-09-01,2913
1941-10-01,2928
1941-11-01,2897
1941-12-01,3087
1942-01-01,2955
1942-02-01,2801
1942-03-01,2783
1942-04-01,2817
1942-05-01,2830
1942-06-01,2758
1942-07-01,2656
1942-08-01,2631
1942-09-01,2666
1942-10-01,2716
1942-11-01,2687
1942-12-01,2817
1943-01-01,2638
1943-02-01,2543
1943-03-01,2541
1943-04-01,2601
1943-05-01,2636
1943-06-01,2641
1943-07-01,2569
1943-08-01,2537
1943-09-01,2582
1943-10-01,2642
1943-11-01,2657
1943-12-01,2765
1944-01-01,2570
1944-02-01,2457
1944-03-01,2497
1944-04-01,2563
1944-05-01,2672
1944-06-01,2707
1944-07-01,2653
1944-08-01,2649
1944-09-01,2683
1944-10-01,2723
1944-11-01,2764
1944-12-01,2935
1945-01-01,2751
1945-02-01,2623
1945-03-01,2691
1945-04-01,2690
1945-05-01,2771
1945-06-01,2825
1945-07-01,2780
1945-08-01,2768
1945-09-01,2776
1945-10-01,2876
1945-11-01,2968
1945-12-01,3203
1946-01-01,3086
1946-02-01,3046
1946-03-01,3172
1946-04-01,3331
1946-05-01,3469
1946-06-01,3515
1946-07-01,3482
1946-08-01,3597
1946-09-01,3693
1946-10-01,3812
1946-11-01,3949
1946-12-01,4212
1947-01-01,4008
1947-02-01,3894
1947-03-01,3972
1947-04-01,4086
1947-05-01,4251
1947-06-01,4276
1947-07-01,4214
1947-08-01,4225
1947-09-01,4351
1947-10-01,4485
1947-11-01,4579
1947-12-01,4903
1948-01-01,4654
1948-02-01,4474
1948-03-01,4556
1948-04-01,4689
1948-05-01,4826
1948-06-01,4900
1948-07-01,4848
1948-08-01,4842
1948-09-01,4949
1948-10-01,5056
1948-11-01,5111
1948-12-01,5451
1949-01-01,5110
1949-02-01,4847
1949-03-01,4822
1949-04-01,4985
1949-05-01,5074
1949-06-01,5094
1949-07-01,4993
1949-08-01,5002
1949-09-01,5134
1949-10-01,5239
1949-11-01,5354
1949-12-01,5774
1950-01-01,5418
1950-02-01,5177
1950-03-01,5221
1950-04-01,5433
1950-05-01,5664
1950-06-01,5755
1950-07-01,5909
1950-08-01,6038
1950-09-01,6155
1950-10-01,6213
1950-11-01,6307
1950-12-01,6768
1951-01-01,6603
1951-02-01,6418
1951-03-01,6479
1951-04-01,6502
1951-05-01,6653
1951-06-01,6650
1951-07-01,6524
1951-08-01,6542
1951-09-01,6651
1951-10-01,6818
1951-11-01,6986
1951-12-01,7418
1952-01-01,7040
1952-02-01,6836
1952-03-01,6787
1952-04-01,6971
1952-05-01,7186
1952-06-01,7214
1952-07-01,7102
1952-08-01,7123
1952-09-01,7222
1952-10-01,7365
1952-11-01,7506
1952-12-01,8117
1953-01-01,7744
1953-02-01,7351
1953-03-01,7388
1953-04-01,7556
1953-05-01,7750
1953-06-01,7693
1953-07-01,7507
1953-08-01,7548
1953-09-01,7616
1953-10-01,7734
1953-11-01,7763
1953-12-01,8388
1954-01-01,7912
1954-02-01,7523
1954-03-01,7394
1954-04-01,7631
1954-05-01,7822
1954-06-01,7851
1954-07-01,7773
1954-08-01,7721
1954-09-01,7792
1954-10-01,7932
1954-11-01,8120
1954-12-01,8896
1955-01-01,8426
1955-02-01,8151
1955-03-01,8048
1955-04-01,8320
1955-05-01,8491
1955-06-01,8624
1955-07-01,8470
1955-08-01,8545
1955-09-01,8666
1955-10-01,8803
1955-11-01,9078
1955-12-01,9924
1956-01-01,9383
1956-02-01,8997
1956-03-01,9076
1956-04-01,9222
1956-05-01,9527
1956-06-01,9617
1956-07-01,9402
1956-08-01,9446
1956-09-01,9609
1956-10-01,9591
1956-11-01,9861
1956-12-01,10614
1957-01-01,10052
1957-02-01,9703
1957-03-01,9615
1957-04-01,9889
1957-05-01,10174
1957-06-01,10221
1957-07-01,10070
1957-08-01,10150
1957-09-01,10163
1957-10-01,10120
1957-11-01,10280
1957-12-01,11103
1958-01-01,10588
1958-02-01,10097
1958-03-01,9903
1958-04-01,10096
1958-05-01,10374
1958-06-01,10410
1958-07-01,10248
1958-08-01,10332
1958-09-01,10395
1958-10-01,10449
1958-11-01,10630
1958-12-01,11487
1959-01-01,11086
1959-02-01,10764
1959-03-01,10714
1959-04-01,10925
1959-05-01,11219
1959-06-01,11322
1959-07-01,11203
1959-08-01,11244
1959-09-01,11284
1959-10-01,11310
1959-11-01,11503
1959-12-01,12297
1960-01-01,11807
1960-02-01,11532
1960-03-01,11445
1960-04-01,11889
1960-05-01,12086
1960-06-01,12167
1960-07-01,12032
1960-08-01,12019
1960-09-01,12085
1960-10-01,12132
1960-11-01,12318
1960-12-01,13173
1961-01-01,12668
1961-02-01,12266
1961-03-01,12251
1961-04-01,12386
1961-05-01,12612
1961-06-01,12663
1961-07-01,12537
1961-08-01,12640
1961-09-01,12723
1961-10-01,12781
1961-11-01,13134
1961-12-01,14091
1962-01-01,13466
1962-02-01,13121
1962-03-01,13172
1962-04-01,13531
1962-05-01,13847
1962-06-01,13892
1962-07-01,13681
1962-08-01,13785
1962-09-01,13861
1962-10-01,13908
1962-11-01,14113
1962-12-01,15101
1963-01-01,14612
1963-02-01,14272
1963-03-01,14173
1963-04-01,14461
1963-05-01,14740
1963-06-01,14758
1963-07-01,14649
1963-08-01,14824
1963-09-01,14858
1963-10-01,14970
1963-11-01,15210
1963-12-01,16253
1964-01-01,15727
1964-02-01,15430
1964-03-01,15416
1964-04-01,15682
1964-05-01,16024
1964-06-01,16115
1964-07-01,16023
1964-08-01,16100
1964-09-01,16150
1964-10-01,16220
1964-11-01,16443
1964-12-01,17576
1965-01-01,17155
1965-02-01,16773
1965-03-01,16681
1965-04-01,17149
1965-05-01,17456
1965-06-01,17587
1965-07-01,17525
1965-08-01,17469
1965-09-01,17511
1965-10-01,17691
1965-11-01,17937
1965-12-01,18990
1966-01-01,18575
1966-02-01,18175
1966-03-01,18191
1966-04-01,18588
1966-05-01,18747
1966-06-01,18818
1966-07-01,18689
1966-08-01,18713
1966-09-01,18687
1966-10-01,18749
1966-11-01,18954
1966-12-01,20004
1967-01-01,19552
1967-02-01,19050
1967-03-01,19048
1967-04-01,19365
1967-05-01,19643
1967-06-01,19822
1967-07-01,19772
1967-08-01,19773
1967-09-01,19860
1967-10-01,19864
1967-11-01,20163
1967-12-01,21206
1968-01-01,20881
1968-02-01,20538
1968-03-01,20507
1968-04-01,20929
1968-05-01,21099
1968-06-01,21187
1968-07-01,21232
1968-08-01,21406
1968-09-01,21452
1968-10-01,21585
1968-11-01,22082
1968-12-01,23301
1969-01-01,22625
1969-02-01,22189
