"Date","M14066USM144NNBR"
1927-06-01,1033
1927-07-01,1026
1927-08-01,1022
1927-09-01,1139
1927-10-01,1213
1927-11-01,1331
1927-12-01,1513
1928-01-01,1350
1928-02-01,1237
1928-03-01,1272
1928-04-01,1371
1928-05-01,1442
1928-06-01,1495
1928-07-01,1488
1928-08-01,1449
1928-09-01,1534
1928-10-01,1584
1928-11-01,1610
1928-12-01,1766
1929-01-01,1570
1929-02-01,1468
1929-03-01,1442
1929-04-01,1338
1929-05-01,1265
1929-06-01,1268
1929-07-01,1328
1929-08-01,1336
1929-09-01,1379
1929-10-01,1396
1929-11-01,1586
1929-12-01,1582
1930-01-01,1313
1930-02-01,1156
1930-03-01,1069
1930-04-01,1036
1930-05-01,966
1930-06-01,969
1930-07-01,970
1930-08-01,974
1930-09-01,990
1930-10-01,990
1930-11-01,1010
1930-12-01,1243
1931-01-01,1109
1931-02-01,921
1931-03-01,904
1931-04-01,928
1931-05-01,906
1931-06-01,926
1931-07-01,930
1931-08-01,1076
1931-09-01,1288
1931-10-01,2062
1931-11-01,2014
1931-12-01,1922
1932-01-01,1842
1932-02-01,1768
1932-03-01,1635
1932-04-01,1676
1932-05-01,1945
1932-06-01,2248
1932-07-01,2407
1932-08-01,2344
1932-09-01,2274
1932-10-01,2218
1932-11-01,2204
1932-12-01,2175
1933-01-01,2098
1933-02-01,2216
1933-03-01,3258
1933-04-01,2502
1933-05-01,2277
1933-06-01,2199
1933-07-01,2203
1933-08-01,2232
1933-09-01,2348
1933-10-01,2483
1933-11-01,2568
1933-12-01,2652
1934-01-01,2646
1934-02-01,2589
1934-03-01,2532
1934-04-01,2498
1934-05-01,2473
1934-06-01,2457
1934-07-01,2460
1934-08-01,2458
1934-09-01,2458
1934-10-01,2448
1934-11-01,2454
1934-12-01,2446
1935-01-01,2444
1935-02-01,2442
1935-03-01,2443
1935-04-01,2442
1935-05-01,2446
1935-06-01,2444
1935-07-01,2442
1935-08-01,2443
1935-09-01,2445
1935-10-01,2443
1935-11-01,2442
1935-12-01,2441
1936-01-01,2441
1936-02-01,2443
1936-03-01,2441
1936-04-01,2441
1936-05-01,2439
1936-06-01,2439
1936-07-01,2436
1936-08-01,2439
1936-09-01,2441
1936-10-01,2440
1936-11-01,2439
1936-12-01,2444
1937-01-01,2436
1937-02-01,2437
1937-03-01,2441
1937-04-01,2494
1937-05-01,2547
1937-06-01,2546
1937-07-01,2542
1937-08-01,2547
1937-09-01,2553
1937-10-01,2552
1937-11-01,2567
1937-12-01,2584
1938-01-01,2576
1938-02-01,2576
1938-03-01,2576
1938-04-01,2581
1938-05-01,2573
1938-06-01,2570
1938-07-01,2573
1938-08-01,2572
1938-09-01,2581
1938-10-01,2573
1938-11-01,2572
1938-12-01,2572
1939-01-01,2574
1939-02-01,2573
1939-03-01,2571
1939-04-01,2571
1939-05-01,2569
1939-06-01,2568
1939-07-01,2533
1939-08-01,2443
1939-09-01,2739
1939-10-01,2769
1939-11-01,2658
1939-12-01,2518
1940-01-01,2486
1940-02-01,2484
1940-03-01,2479
1940-04-01,2469
1940-05-01,2475
1940-06-01,2476
1940-07-01,2453
1940-08-01,2447
1940-09-01,2439
1940-10-01,2386
1940-11-01,2265
1940-12-01,2192
1941-01-01,2187
1941-02-01,2186
1941-03-01,2186
1941-04-01,2186
1941-05-01,2186
1941-06-01,2186
1941-07-01,2187
1941-08-01,2192
1941-09-01,2196
1941-10-01,2192
1941-11-01,2190
1941-12-01,2224
1942-01-01,2255
1942-02-01,2253
1942-03-01,2258
1942-04-01,2282
1942-05-01,2464
1942-06-01,2585
1942-07-01,2988
1942-08-01,3375
1942-09-01,3499
1942-10-01,4022
1942-11-01,4755
1942-12-01,5558
1943-01-01,5961
1943-02-01,5764
1943-03-01,6115
1943-04-01,6386
1943-05-01,6294
1943-06-01,6645
1943-07-01,7688
1943-08-01,8467
1943-09-01,9255
1943-10-01,9087
1943-11-01,9921
1943-12-01,11256
1944-01-01,11864
1944-02-01,11514
1944-03-01,12162
1944-04-01,12786
1944-05-01,13876
1944-06-01,15075
1944-07-01,14780
1944-08-01,15438
1944-09-01,16492
1944-10-01,17269
1944-11-01,18565
1944-12-01,18958
1945-01-01,18844
1945-02-01,19385
1945-03-01,19754
1945-04-01,20475
1945-05-01,21387
1945-06-01,21861
1945-07-01,21756
1945-08-01,22440
1945-09-01,23275
1945-10-01,23492
1945-11-01,23969
1945-12-01,24089
1946-01-01,23822
1946-02-01,23517
1946-03-01,23117
1946-04-01,22701
1946-05-01,22926
1946-06-01,23413
1946-07-01,23749
1946-08-01,23852
1946-09-01,23903
1946-10-01,23722
1946-11-01,24025
1946-12-01,24072
1947-01-01,23884
1947-02-01,24163
1947-03-01,23285
1947-04-01,22312
1947-05-01,21912
1947-06-01,21820
1947-07-01,21996
1947-08-01,22220
1947-09-01,22234
1947-10-01,22302
1947-11-01,22396
1947-12-01,22173
1948-01-01,21897
1948-02-01,21117
1948-03-01,20992
1948-04-01,20702
1948-05-01,20616
1948-06-01,21082
1948-07-01,21666
1948-08-01,21732
1948-09-01,22015
1948-10-01,23525
1948-11-01,23381
1948-12-01,23332
1949-01-01,22636
1949-02-01,22604
1949-03-01,21917
1949-04-01,21610
1949-05-01,20277
1949-06-01,19568
1949-07-01,18999
1949-08-01,18337
1949-09-01,17605
1949-10-01,17779
1949-11-01,17879
1949-12-01,18476
1950-01-01,18183
1950-02-01,17883
1950-03-01,17852
1950-04-01,17748
1950-05-01,17602
1950-06-01,17884
1950-07-01,18269
1950-08-01,18500
1950-09-01,19042
1950-10-01,19432
1950-11-01,19526
1950-12-01,20487
1951-01-01,20912
1951-02-01,22063
1951-03-01,22575
1951-04-01,23137
1951-05-01,22876
1951-06-01,22967
1951-07-01,23253
1951-08-01,23415
1951-09-01,23597
1951-10-01,23965
1951-11-01,23707
1951-12-01,24066
1952-01-01,23406
1952-02-01,22917
1952-03-01,22948
1952-04-01,22813
1952-05-01,22881
1952-06-01,23202
1952-07-01,23890
1952-08-01,24086
1952-09-01,24194
1952-10-01,24750
1952-11-01,25215
1952-12-01,26033
1953-01-01,25574
1953-02-01,25254
1953-03-01,25112
1953-04-01,25045
1953-05-01,24928
1953-06-01,25181
1953-07-01,25383
1953-08-01,25658
1953-09-01,25636
1953-10-01,25711
1953-11-01,25666
1953-12-01,26087
1954-01-01,25381
1954-02-01,25078
1954-03-01,24838
1954-04-01,24786
1954-05-01,24861
1954-06-01,25164
1954-07-01,24875
1954-08-01,24199
1954-09-01,24111
1954-10-01,24739
1954-11-01,25006
1954-12-01,25324
1955-01-01,24644
1955-02-01,24311
1955-03-01,24185
1955-04-01,24217
1955-05-01,24111
1955-06-01,24063
1955-07-01,24543
1955-08-01,24689
1955-09-01,24581
1955-10-01,24846
1955-11-01,25015
1955-12-01,25442
1956-01-01,24705
1956-02-01,24201
1956-03-01,24515
1956-04-01,24470
1956-05-01,24293
1956-06-01,24292
1956-07-01,24318
1956-08-01,24428
1956-09-01,24520
1956-10-01,24496
1956-11-01,24769
1956-12-01,25471
1957-01-01,24524
1957-02-01,23776
1957-03-01,23920
1957-04-01,24275
1957-05-01,23972
1957-06-01,23998
1957-07-01,24268
1957-08-01,24156
1957-09-01,24319
1957-10-01,24166
1957-11-01,24227
1957-12-01,24698
1958-01-01,24062
1958-02-01,23620
1958-03-01,23625
1958-04-01,23779
1958-05-01,24058
1958-06-01,24891
1958-07-01,25327
1958-08-01,25662
1958-09-01,25527
1958-10-01,25721
1958-11-01,26138
1958-12-01,26876
1959-01-01,26350
1959-02-01,26058
1959-03-01,26066
1959-04-01,26355
1959-05-01,26704
1959-06-01,26901
1959-07-01,27391
1959-08-01,27596
1959-09-01,27578
1959-10-01,27426
1959-11-01,27618
1959-12-01,27947
1960-01-01,26843
1960-02-01,26140
1960-03-01,25947
1960-04-01,26111
1960-05-01,26320
1960-06-01,26549
1960-07-01,27007
1960-08-01,27276
1960-09-01,26886
1960-10-01,27226
1960-11-01,28031
1960-12-01,27342
1961-01-01,27000
1961-02-01,26975
1961-03-01,26911
1961-04-01,26739
1961-05-01,26848
1961-06-01,27001
1961-07-01,27076
1961-08-01,27483
1961-09-01,27601
1961-10-01,28111
1961-11-01,28723
1961-12-01,29250
1962-01-01,28612
1962-02-01,28502
1962-03-01,28726
1962-04-01,29277
1962-05-01,29631
1962-06-01,29722
1962-07-01,29690
1962-08-01,30231
1962-09-01,30012
1962-10-01,30317
1962-11-01,30324
1962-12-01,30851
1963-01-01,30299
1963-02-01,30722
1963-03-01,30798
1963-04-01,31048
1963-05-01,31367
1963-06-01,31776
1963-07-01,32480
1963-08-01,32588
1963-09-01,32693
1963-10-01,32991
1963-11-01,33533
1963-12-01,34089
1964-01-01,33489
1964-02-01,33320
1964-03-01,33648
1964-04-01,33712
1964-05-01,34163
1964-06-01,34902
1964-07-01,35163
1964-08-01,35452
1964-09-01,35605
1964-10-01,35645
1964-11-01,36469
1964-12-01,37392
1965-01-01,37024
1965-02-01,37502
1965-03-01,37756
1965-04-01,38124
1965-05-01,38631
1965-06-01,39383
1965-07-01,39776
1965-08-01,39884
1965-09-01,39641
1965-10-01,40116
1965-11-01,40613
1965-12-01,41375
1966-01-01,41053
1966-02-01,41133
1966-03-01,40969
1966-04-01,41276
1966-05-01,41872
1966-06-01,42357
1966-07-01,42988
1966-08-01,43010
1966-09-01,43509
1966-10-01,43586
1966-11-01,43973
1966-12-01,44330
1967-01-01,44455
1967-02-01,44577
1967-03-01,44820
1967-04-01,45237
1967-05-01,45825
1967-06-01,45991
1967-07-01,46898
1967-08-01,46701
1967-09-01,46488
1967-10-01,47493
1967-11-01,48143
1967-12-01,49129
1968-01-01,49283
1968-02-01,49291
1968-03-01,50193
1968-04-01,50788
1968-05-01,51340
1968-06-01,52011
1968-07-01,52628
1968-08-01,53214
1968-09-01,52737
1968-10-01,53727
1968-11-01,53957
1968-12-01,53294
1969-01-01,53362
1969-02-01,53089
1969-03-01,53040
1969-04-01,53459
1969-05-01,54792
1969-06-01,55435
1969-07-01,55488
1969-08-01,55848
1969-09-01,54907
1969-10-01,55844
