"Date","SMU12000005552200001"
2001-06-01,161.4
2001-07-01,162.1
2001-08-01,162.5
2001-09-01,162.7
2001-10-01,163.4
2001-11-01,164.3
2001-12-01,165.3
2002-01-01,163
2002-02-01,163.8
2002-03-01,164
2002-04-01,162.8
2002-05-01,163.4
2002-06-01,163.6
2002-07-01,164.7
2002-08-01,165.3
2002-09-01,165.7
2002-10-01,166
2002-11-01,167.5
2002-12-01,167.9
2003-01-01,167.9
2003-02-01,169.3
2003-03-01,170
2003-04-01,171.3
2003-05-01,172.4
2003-06-01,173.6
2003-07-01,175.1
2003-08-01,176.5
2003-09-01,176.6
2003-10-01,176.4
2003-11-01,176.6
2003-12-01,177.7
2004-01-01,176
2004-02-01,177
2004-03-01,177.6
2004-04-01,179.1
2004-05-01,179.6
2004-06-01,180.2
2004-07-01,180.8
2004-08-01,181.3
2004-09-01,181.2
2004-10-01,182.4
2004-11-01,183.6
2004-12-01,184.5
2005-01-01,182
2005-02-01,183
2005-03-01,183.3
2005-04-01,185.6
2005-05-01,186.2
2005-06-01,187.8
2005-07-01,189.4
2005-08-01,189.8
2005-09-01,190.5
2005-10-01,191.9
2005-11-01,193
2005-12-01,194.5
2006-01-01,191.2
2006-02-01,192.9
2006-03-01,194.2
2006-04-01,194.4
2006-05-01,195.9
2006-06-01,196.5
2006-07-01,196.1
2006-08-01,196.6
2006-09-01,196.2
2006-10-01,196.7
2006-11-01,196.8
2006-12-01,198.1
2007-01-01,194.6
2007-02-01,195.9
2007-03-01,196
2007-04-01,195
2007-05-01,194.9
2007-06-01,194.2
2007-07-01,192.9
2007-08-01,190.9
2007-09-01,189
2007-10-01,186.5
2007-11-01,186.2
2007-12-01,185.3
2008-01-01,181.8
2008-02-01,181.5
2008-03-01,180.7
2008-04-01,178.1
2008-05-01,177
2008-06-01,175.7
2008-07-01,173.9
2008-08-01,172.7
2008-09-01,171
2008-10-01,169.1
2008-11-01,168.2
2008-12-01,168.1
2009-01-01,165
2009-02-01,163.9
2009-03-01,163.4
2009-04-01,161.7
2009-05-01,161.7
2009-06-01,161.3
2009-07-01,160.1
2009-08-01,158.5
2009-09-01,157.5
2009-10-01,156.7
2009-11-01,156.8
2009-12-01,156.5
2010-01-01,155.4
2010-02-01,155.9
2010-03-01,156.1
2010-04-01,155.3
2010-05-01,155.9
2010-06-01,156.4
2010-07-01,156.6
2010-08-01,156.6
2010-09-01,156.1
2010-10-01,156.7
2010-11-01,157.3
2010-12-01,157.9
2011-01-01,156.5
2011-02-01,157
2011-03-01,157.8
2011-04-01,157.5
2011-05-01,157.7
2011-06-01,157.8
2011-07-01,158.2
2011-08-01,158.9
2011-09-01,160.3
2011-10-01,159.3
2011-11-01,159.3
2011-12-01,160.8
2012-01-01,159.4
2012-02-01,159.8
2012-03-01,159.9
2012-04-01,159.6
2012-05-01,160
2012-06-01,160.8
2012-07-01,161
2012-08-01,161.2
2012-09-01,161.4
2012-10-01,162
2012-11-01,162.5
2012-12-01,163
2013-01-01,162
2013-02-01,162.5
2013-03-01,162.5
2013-04-01,163
2013-05-01,163.4
2013-06-01,163.8
2013-07-01,164.1
2013-08-01,164.1
2013-09-01,163.2
2013-10-01,162.9
2013-11-01,163
2013-12-01,163
2014-01-01,161.2
2014-02-01,161
2014-03-01,160.7
2014-04-01,160.9
2014-05-01,161
2014-06-01,160.8
2014-07-01,161.3
2014-08-01,161
2014-09-01,160.5
2014-10-01,160.5
2014-11-01,161
2014-12-01,161.3
2015-01-01,160.9
2015-02-01,161
2015-03-01,161
2015-04-01,161.1
2015-05-01,161.4
2015-06-01,161.2
2015-07-01,161.6
2015-08-01,161.7
2015-09-01,161.2
2015-10-01,161.9
2015-11-01,162.5
2015-12-01,162.4
2016-01-01,162.2
2016-02-01,162.6
2016-03-01,162.8
2016-04-01,162.6
2016-05-01,162.9
2016-06-01,163.2
2016-07-01,163.5
2016-08-01,163.9
2016-09-01,164.4
2016-10-01,164.9
2016-11-01,165.6
2016-12-01,166.8
2017-01-01,165.5
2017-02-01,165.6
2017-03-01,165.9
2017-04-01,166.1
2017-05-01,166.7
2017-06-01,167.1
2017-07-01,166.9
2017-08-01,166.8
2017-09-01,166.5
2017-10-01,167.2
2017-11-01,167.4
2017-12-01,168.1
2018-01-01,166.9
2018-02-01,167.6
2018-03-01,167.5
2018-04-01,167.5
2018-05-01,167.9
2018-06-01,168.1
2018-07-01,167.9
2018-08-01,167.9
2018-09-01,167.5
2018-10-01,168.5
2018-11-01,168.7
2018-12-01,168.9
2019-01-01,167.6
2019-02-01,168.2
2019-03-01,167.7
2019-04-01,167.6
2019-05-01,167.9
2019-06-01,168.2
2019-07-01,168.8
2019-08-01,169.7
2019-09-01,169.3
2019-10-01,169.1
2019-11-01,170
2019-12-01,170.4
2020-01-01,170.3
2020-02-01,171.1
2020-03-01,170.1
2020-04-01,169.6
2020-05-01,170.1
2020-06-01,171
2020-07-01,171.3
2020-08-01,172.5
2020-09-01,172.2
2020-10-01,173.8
2020-11-01,175
2020-12-01,175.3
2021-01-01,175.1
2021-02-01,176.4
2021-03-01,177
2021-04-01,177.5
2021-05-01,177.2
2021-06-01,178.2
2021-07-01,179.6
2021-08-01,180
2021-09-01,179
2021-10-01,181.6
2021-11-01,181.9
2021-12-01,182.1
2022-01-01,182.1
2022-02-01,183.1
2022-03-01,183
2022-04-01,184.1
2022-05-01,183.7
2022-06-01,183.4
2022-07-01,184.1
2022-08-01,184.8
2022-09-01,184.5
2022-10-01,185.4
2022-11-01,185.4
2022-12-01,186
2023-01-01,185.1
2023-02-01,185.4
2023-03-01,184.5
2023-04-01,183.2
2023-05-01,182.3
2023-06-01,182.9
2023-07-01,182.9
2023-08-01,182.7
2023-09-01,182.6
2023-10-01,182.4
