"Date","M10092USM144NNBR"
1942-07-01,6921
1942-08-01,6622
1942-09-01,6415
1942-10-01,6227
1942-11-01,5996
1942-12-01,5983
1943-01-01,5558
1943-02-01,5256
1943-03-01,5107
1943-04-01,5055
1943-05-01,4977
1943-06-01,4916
1943-07-01,4753
1943-08-01,4662
1943-09-01,4689
1943-10-01,4727
1943-11-01,4738
1943-12-01,4901
1944-01-01,4614
1944-02-01,4440
1944-03-01,4496
1944-04-01,4545
1944-05-01,4664
1944-06-01,4722
1944-07-01,4672
1944-08-01,4672
1944-09-01,4713
1944-10-01,4771
1944-11-01,4843
1944-12-01,5111
1945-01-01,4867
1945-02-01,4682
1945-03-01,4781
1945-04-01,4768
1945-05-01,4858
1945-06-01,4940
1945-07-01,4896
1945-08-01,4879
1945-09-01,4902
1945-10-01,5075
1945-11-01,5261
1945-12-01,5665
1946-01-01,5569
1946-02-01,5575
1946-03-01,5803
1946-04-01,6118
1946-05-01,6397
1946-06-01,6570
1946-07-01,6659
1946-08-01,6936
1946-09-01,7169
1946-10-01,7467
1946-11-01,7802
1946-12-01,8384
1947-01-01,8299
1947-02-01,8302
1947-03-01,8585
1947-04-01,8940
1947-05-01,9334
1947-06-01,9573
1947-07-01,9670
1947-08-01,9842
1947-09-01,10117
1947-10-01,10463
1947-11-01,10844
1947-12-01,11598
1948-01-01,11467
1948-02-01,11372
1948-03-01,11734
1948-04-01,12166
1948-05-01,12529
1948-06-01,12802
1948-07-01,12956
1948-08-01,13168
1948-09-01,13498
1948-10-01,13653
1948-11-01,13816
1948-12-01,14447
1949-01-01,14002
1949-02-01,13702
1949-03-01,13796
1949-04-01,14190
1949-05-01,14583
1949-06-01,14880
1949-07-01,14989
1949-08-01,15292
1949-09-01,15695
1949-10-01,16086
1949-11-01,16489
1949-12-01,17364
1950-01-01,17017
1950-02-01,16846
1950-03-01,17109
1950-04-01,17569
1950-05-01,18198
1950-06-01,18785
1950-07-01,19487
1950-08-01,20083
1950-09-01,20607
1950-10-01,20783
1950-11-01,20799
1950-12-01,21471
1951-01-01,21167
1951-02-01,20827
1951-03-01,20861
1951-04-01,20823
1951-05-01,21029
1951-06-01,21087
1951-07-01,20893
1951-08-01,21164
1951-09-01,21417
1951-10-01,21644
1951-11-01,21932
1951-12-01,22712
1952-01-01,22161
1952-02-01,21866
1952-03-01,21819
1952-04-01,22205
1952-05-01,23020
1952-06-01,23802
1952-07-01,24146
1952-08-01,24452
1952-09-01,24891
1952-10-01,25581
1952-11-01,26085
1952-12-01,27520
1953-01-01,27330
1953-02-01,27071
1953-03-01,27538
1953-04-01,28107
1953-05-01,28766
1953-06-01,29160
1953-07-01,29394
1953-08-01,29694
1953-09-01,29933
1953-10-01,30237
1953-11-01,30417
1953-12-01,31393
1954-01-01,30550
1954-02-01,29888
1954-03-01,29554
1954-04-01,29838
1954-05-01,30090
1954-06-01,30352
1954-07-01,30431
1954-08-01,30461
1954-09-01,30595
1954-10-01,30813
1954-11-01,31103
1954-12-01,32464
1955-01-01,31938
1955-02-01,31755
1955-03-01,32094
1955-04-01,32911
1955-05-01,33695
1955-06-01,34593
1955-07-01,34971
1955-08-01,35683
1955-09-01,36294
1955-10-01,36684
1955-11-01,37248
1955-12-01,38830
1956-01-01,38170
1956-02-01,37822
1956-03-01,38095
1956-04-01,38554
1956-05-01,39203
1956-06-01,39679
1956-07-01,39706
1956-08-01,40117
1956-09-01,40369
1956-10-01,40488
1956-11-01,41006
1956-12-01,42334
1957-01-01,41519
1957-02-01,41074
1957-03-01,41010
1957-04-01,41529
1957-05-01,42187
1957-06-01,42660
1957-07-01,42862
1957-08-01,43252
1957-09-01,43366
1957-10-01,43405
1957-11-01,43636
1957-12-01,44971
1958-01-01,44072
1958-02-01,43143
1958-03-01,42619
1958-04-01,42767
1958-05-01,43068
1958-06-01,43204
1958-07-01,43112
1958-08-01,43283
1958-09-01,43253
1958-10-01,43287
1958-11-01,43543
1958-12-01,45129
1959-01-01,44676
1959-02-01,44360
1959-03-01,44526
1959-04-01,45260
1959-05-01,46149
1959-06-01,47027
1959-07-01,47539
1959-08-01,48343
1959-09-01,48905
1959-10-01,49411
1959-11-01,49954
1959-12-01,51544
1960-01-01,50942
1960-02-01,50714
1960-03-01,50856
1960-04-01,51900
1960-05-01,52559
1960-06-01,53272
1960-07-01,53501
1960-08-01,53892
1960-09-01,54174
1960-10-01,54314
1960-11-01,54656
1960-12-01,56141
1961-01-01,55171
1961-02-01,54320
1961-03-01,54118
1961-04-01,54227
1961-05-01,54634
1961-06-01,55011
1961-07-01,54958
1961-08-01,55304
1961-09-01,55377
1961-10-01,55580
1961-11-01,56195
1961-12-01,57982
1962-01-01,57012
1962-02-01,56506
1962-03-01,56672
1962-04-01,57676
1962-05-01,58654
1962-06-01,59438
1962-07-01,59705
1962-08-01,60366
1962-09-01,60594
1962-10-01,61047
1962-11-01,61805
1962-12-01,63821
1963-01-01,63289
1963-02-01,62916
1963-03-01,63093
1963-04-01,64165
1963-05-01,65181
1963-06-01,66041
1963-07-01,66648
1963-08-01,67580
1963-09-01,67960
1963-10-01,68728
1963-11-01,69513
1963-12-01,71739
1964-01-01,71187
1964-02-01,70923
1964-03-01,71312
1964-04-01,72282
1964-05-01,73523
1964-06-01,74575
1964-07-01,75200
1964-08-01,75977
1964-09-01,76549
1964-10-01,77131
1964-11-01,77713
1964-12-01,80268
1965-01-01,79764
1965-02-01,79402
1965-03-01,79703
1965-04-01,81286
1965-05-01,82551
1965-06-01,83755
1965-07-01,84582
1965-08-01,85501
1965-09-01,86088
1965-10-01,86801
1965-11-01,87749
1965-12-01,90314
1966-01-01,89642
1966-02-01,89111
1966-03-01,89542
1966-04-01,90587
1966-05-01,91414
1966-06-01,92433
1966-07-01,92995
1966-08-01,93795
1966-09-01,93993
1966-10-01,94342
1966-11-01,95098
1966-12-01,97543
1967-01-01,96407
1967-02-01,95271
1967-03-01,95231
1967-04-01,95725
1967-05-01,96427
1967-06-01,97341
1967-07-01,97632
1967-08-01,98324
1967-09-01,98625
1967-10-01,98870
1967-11-01,99648
1967-12-01,102132
1968-01-01,101260
1968-02-01,100771
1968-03-01,100981
1968-04-01,102257
1968-05-01,103411
1968-06-01,104620
1968-07-01,105680
1968-08-01,107090
1968-09-01,107636
1968-10-01,108643
1968-11-01,110035
1968-12-01,113191
1969-01-01,112117
1969-02-01,111569
